user_id,merchant_id,transaction_count,total_amount,avg_amount,max_amount,chargeback_count,failed_count,failure_rate,chargeback_rate,user_risk_score,merchant_risk_score,transaction_intensity,amount_intensity,chargeback_intensity,failure_intensity,relationship_risk_score,relationship_risk_band
USR10746,MCH7171,1,9334.33,9334.33,9334.33,0,0,0.0,0.0,16.37,19.12,0.500025,0.4353,0.0,0.0,21.44,LOW
USR10749,MCH6860,1,5035.08,5035.08,5035.08,0,0,0.0,0.0,30.29,8.43,0.500025,0.28145,0.0,0.0,18.96,LOW
USR10758,MCH1675,1,9689.46,9689.46,9689.46,0,0,0.0,0.0,21.45,4.87,0.500025,0.44725,0.0,0.0,19.71,LOW
USR10761,MCH3623,1,17079.42,17079.42,17079.42,0,0,0.0,0.0,33.39,8.88,0.500025,0.7154,0.0,0.0,25.94,MEDIUM
USR10766,MCH9448,1,0.56485,0.56485,0.56485,0,0,0.0,0.0,3.88,9.53,0.500025,0.08085,0.0,0.0,12.86,LOW
USR10769,MCH1532,1,4657.0,4657.0,4657.0,0,0,0.0,0.0,30.19,12.59,0.500025,0.26765,0.0,0.0,19.49,LOW
USR10770,MCH9767,1,20145.34,20145.34,20145.34,0,0,0.0,0.0,34.21,11.3,0.500025,0.82605,0.0,0.0,28.13,MEDIUM
USR10773,MCH8127,1,927.67,927.67,927.67,0,0,0.0,0.0,29.25,0.87,0.500025,0.1326,0.0,0.0,15.25,LOW
USR10778,MCH4450,1,24672.72,24672.72,24672.72,0,0,0.0,0.0,35.43,3.38,0.500025,0.98825,0.0,0.0,29.31,MEDIUM
USR10783,MCH6000,1,19285.0,19285.0,19285.0,0,0,0.0,0.0,43.98,9.55,0.500025,0.79525,0.0,0.0,28.58,MEDIUM
USR10789,MCH6745,1,13546.0,13546.0,13546.0,0,0,0.0,0.0,32.46,7.49,0.500025,0.58845,0.0,0.0,23.67,LOW
USR10796,MCH8269,1,7611.52,7611.52,7611.52,0,0,0.0,0.0,30.93,6.29,0.500025,0.3721,0.0,0.0,20.02,LOW
USR10800,MCH6190,1,8480.02,8480.02,8480.02,1,0,0.0,1.0,11.14,6.81,0.500025,0.40325,1.0,0.0,48.12,MEDIUM
USR10802,MCH7618,1,8606.05,8606.05,8606.05,0,0,0.0,0.0,38.15,3.41,0.500025,0.4082,0.0,0.0,20.95,LOW
USR10802,MCH8012,1,12397.97,12397.97,12397.97,0,0,0.0,0.0,38.15,5.21,0.500025,0.54685,0.0,0.0,23.35,LOW
USR10818,MCH4613,1,2149.13,2149.13,2149.13,1,0,0.0,1.0,4.56,12.41,0.500025,0.17905,1.0,0.0,44.93,MEDIUM
USR10819,MCH7841,1,17498.72,17498.72,17498.72,0,0,0.0,0.0,33.51,11.15,0.500025,0.73065,0.0,0.0,26.59,MEDIUM
USR10820,MCH8014,1,16191.52,16191.52,16191.52,0,0,0.0,0.0,33.14,7.58,0.500025,0.68285,0.0,0.0,25.19,MEDIUM
USR10822,MCH4662,1,21326.81,21326.81,21326.81,0,0,0.0,0.0,34.52,2.91,0.500025,0.8675,0.0,0.0,27.3,MEDIUM
USR10824,MCH8134,1,20277.43,20277.43,20277.43,0,0,0.0,0.0,34.24,16.25,0.500025,0.83085,0.0,0.0,29.09,MEDIUM
USR10827,MCH3974,1,20556.28,20556.28,20556.28,0,0,0.0,0.0,39.16,5.82,0.500025,0.8403,0.0,0.0,27.99,MEDIUM
USR10827,MCH5121,1,4186.69,4186.69,4186.69,0,0,0.0,0.0,39.16,2.96,0.500025,0.25095,0.0,0.0,18.64,LOW
USR10832,MCH1114,1,14558.44,14558.44,14558.44,0,0,0.0,0.0,32.72,10.11,0.500025,0.6256,0.0,0.0,24.73,LOW
USR10833,MCH1735,1,10911.79,10911.79,10911.79,0,0,0.0,0.0,16.78,11.45,0.500025,0.494,0.0,0.0,21.01,LOW
USR10834,MCH7638,1,9140.52,9140.52,9140.52,1,0,0.0,1.0,31.32,17.56,0.500025,0.4283,1.0,0.0,52.92,HIGH
USR10841,MCH9858,1,8135.43,8135.43,8135.43,0,0,0.0,0.0,6.05,27.07,0.500025,0.3901,0.0,0.0,20.9,LOW
USR10846,MCH5621,1,9286.11,9286.11,9286.11,0,0,0.0,0.0,31.35,7.72,0.500025,0.4334,0.0,0.0,21.25,LOW
USR10851,MCH4016,1,23679.79,23679.79,23679.79,0,0,0.0,0.0,35.16,5.33,0.500025,0.95205,0.0,0.0,29.08,MEDIUM
USR10853,MCH4735,1,11390.32,11390.32,11390.32,1,0,0.0,1.0,31.9,11.01,0.500025,0.51115,1.0,0.0,53.07,HIGH
USR10854,MCH4650,1,7224.46,7224.46,7224.46,0,1,1.0,0.0,50.84,27.14,0.500025,0.35905,0.0,1.0,41.03,MEDIUM
USR10859,MCH2915,1,9338.89,9338.89,9338.89,0,0,0.0,0.0,6.37,15.98,0.500025,0.43545,0.0,0.0,19.64,LOW
USR10881,MCH4492,1,20779.0,20779.0,20779.0,1,0,0.0,1.0,38.09,13.71,0.500025,0.84825,1.0,0.0,59.38,HIGH
USR10881,MCH7729,1,0.1905074,0.1905074,0.1905074,0,0,0.0,0.0,38.09,7.67,0.500025,0.0404,0.0,0.0,16.18,LOW
USR10888,MCH4792,1,9214.06,9214.06,9214.06,0,0,0.0,0.0,21.34,11.64,0.500025,0.43075,0.0,0.0,20.66,LOW
USR10897,MCH9042,1,3119.34,3119.34,3119.34,0,1,1.0,0.0,51.38,22.84,0.500025,0.21375,0.0,1.0,38.15,MEDIUM
USR10897,MCH9623,1,11229.4,11229.4,11229.4,0,0,0.0,0.0,51.38,13.57,0.500025,0.5048,0.0,0.0,25.86,MEDIUM
USR10902,MCH4220,1,0.2359528,0.2359528,0.2359528,0,0,0.0,0.0,37.63,8.68,0.500025,0.062,0.0,0.0,16.63,LOW
USR10902,MCH4705,1,19008.09,19008.09,19008.09,1,0,0.0,1.0,37.63,2.62,0.500025,0.7854,1.0,0.0,56.4,HIGH
USR10906,MCH7570,1,12469.24,12469.24,12469.24,0,0,0.0,0.0,32.18,20.25,0.500025,0.5495,0.0,0.0,25.33,MEDIUM
USR10911,MCH2175,1,19413.0,19413.0,19413.0,0,1,1.0,0.0,29.02,13.68,0.500025,0.799925,0.0,1.0,42.52,MEDIUM
USR10914,MCH6978,1,10264.0,10264.0,10264.0,0,0,0.0,0.0,31.6,4.89,0.500025,0.46865,0.0,0.0,21.3,LOW
USR10915,MCH7454,1,10346.93,10346.93,10346.93,0,0,0.0,0.0,31.63,1.66,0.500025,0.47235,0.0,0.0,20.79,LOW
USR10918,MCH6566,1,10564.57,10564.57,10564.57,0,0,0.0,0.0,31.68,11.26,0.500025,0.4799,0.0,0.0,22.62,LOW
USR10923,MCH9944,1,20956.02,20956.02,20956.02,1,0,0.0,1.0,34.42,15.81,0.500025,0.85475,1.0,0.0,59.39,HIGH
USR10928,MCH2496,1,8359.28,8359.28,8359.28,0,0,0.0,0.0,31.11,6.04,0.500025,0.3985,0.0,0.0,20.4,LOW
USR10932,MCH7451,1,5715.99,5715.99,5715.99,1,0,0.0,1.0,30.45,14.78,0.500025,0.3052,1.0,0.0,50.47,HIGH
USR10937,MCH2415,1,17616.82,17616.82,17616.82,0,0,0.0,0.0,33.53,2.45,0.500025,0.7345,0.0,0.0,25.1,MEDIUM
USR10949,MCH9293,1,9285.64,9285.64,9285.64,0,0,0.0,0.0,31.35,8.19,0.500025,0.43335,0.0,0.0,21.33,LOW
USR10951,MCH1704,1,8168.0,8168.0,8168.0,1,0,0.0,1.0,31.06,8.33,0.500025,0.39135,1.0,0.0,50.69,HIGH
USR10959,MCH3441,1,9132.49,9132.49,9132.49,0,0,0.0,0.0,17.26,12.88,0.500025,0.42785,0.0,0.0,20.33,LOW
USR10959,MCH8872,1,8511.0,8511.0,8511.0,0,0,0.0,0.0,17.26,8.93,0.500025,0.4045,0.0,0.0,19.28,LOW
USR10963,MCH2004,1,15094.89,15094.89,15094.89,0,1,1.0,0.0,52.86,14.19,0.500025,0.6444,0.0,1.0,43.25,MEDIUM
USR10971,MCH9583,1,9809.28,9809.28,9809.28,0,0,0.0,0.0,31.48,9.08,0.500025,0.451425,0.0,0.0,21.78,LOW
USR10973,MCH4591,1,24429.8,24429.8,24429.8,1,0,0.0,1.0,35.36,5.94,0.500025,0.9791,1.0,0.0,59.62,HIGH
USR10974,MCH6749,1,11892.14,11892.14,11892.14,0,0,0.0,0.0,32.04,5.55,0.500025,0.5291,0.0,0.0,22.38,LOW
USR10975,MCH8263,1,2469.62,2469.62,2469.62,0,1,1.0,0.0,49.64,14.99,0.500025,0.1902,0.0,1.0,36.18,MEDIUM
USR10993,MCH6714,1,23843.05,23843.05,23843.05,0,0,0.0,0.0,35.2,16.49,0.500025,0.95805,0.0,0.0,31.16,MEDIUM
USR10994,MCH8993,1,12779.81,12779.81,12779.81,0,0,0.0,0.0,32.27,7.66,0.500025,0.56135,0.0,0.0,23.27,LOW
USR10996,MCH6333,1,20614.68,20614.68,20614.68,0,0,0.0,0.0,34.33,7.09,0.500025,0.8423,0.0,0.0,27.64,MEDIUM
USR10999,MCH6280,1,24252.16,24252.16,24252.16,0,0,0.0,0.0,35.31,13.17,0.500025,0.97265,0.0,0.0,30.8,MEDIUM
USR11003,MCH5456,1,666.86,666.86,666.86,1,0,0.0,1.0,43.32,15.29,0.500025,0.1241,1.0,0.0,49.45,MEDIUM
USR11003,MCH9042,1,1632.02,1632.02,1632.02,0,1,1.0,0.0,43.32,22.84,0.500025,0.159,0.0,1.0,36.32,MEDIUM
USR11006,MCH8671,1,13051.34,13051.34,13051.34,0,1,1.0,0.0,37.34,20.42,0.500025,0.5715,0.0,1.0,41.33,MEDIUM
USR11010,MCH3308,1,10615.18,10615.18,10615.18,0,0,0.0,0.0,41.69,26.5,0.500025,0.4816,0.0,0.0,26.61,MEDIUM
USR11030,MCH8350,1,18963.56,18963.56,18963.56,0,1,1.0,0.0,53.9,22.95,0.500025,0.7839,0.0,1.0,47.03,MEDIUM
USR11035,MCH7607,1,0.233664,0.233664,0.233664,0,0,0.0,0.0,28.75,16.2,0.500025,0.0608,0.0,0.0,16.85,LOW
USR11037,MCH4432,1,17750.29,17750.29,17750.29,1,0,0.0,1.0,33.57,11.09,0.500025,0.73995,1.0,0.0,56.72,HIGH
USR11038,MCH5058,1,19084.5,19084.5,19084.5,0,0,0.0,0.0,33.94,2.63,0.500025,0.78865,0.0,0.0,25.99,MEDIUM
USR11042,MCH9379,1,5023.4,5023.4,5023.4,0,1,1.0,0.0,25.28,16.1,0.500025,0.2812,0.0,1.0,34.7,MEDIUM
USR11045,MCH7714,1,468.71,468.71,468.71,0,0,0.0,0.0,33.28,15.6,0.500025,0.1165,0.0,0.0,18.14,LOW
USR11045,MCH9993,1,1694.92,1694.92,1694.92,0,0,0.0,0.0,33.28,2.57,0.500025,0.16135,0.0,0.0,16.49,LOW
USR11047,MCH5721,1,6377.89,6377.89,6377.89,0,0,0.0,0.0,25.62,12.68,0.500025,0.32965,0.0,0.0,19.86,LOW
USR11050,MCH1557,1,3236.12,3236.12,3236.12,0,0,0.0,0.0,14.84,13.61,0.500025,0.21795,0.0,0.0,17.01,LOW
USR11055,MCH3107,1,16009.87,16009.87,16009.87,0,0,0.0,0.0,8.09,6.53,0.500025,0.67615,0.0,0.0,21.78,LOW
USR11057,MCH1594,1,19814.27,19814.27,19814.27,0,0,0.0,0.0,54.12,7.58,0.500025,0.8137,0.0,0.0,29.76,MEDIUM
USR11058,MCH3989,1,20648.08,20648.08,20648.08,0,0,0.0,0.0,34.34,2.84,0.500025,0.84335,0.0,0.0,26.9,MEDIUM
USR11063,MCH4074,1,0.133287,0.133287,0.133287,1,0,0.0,1.0,28.45,3.45,0.500025,0.01625,1.0,0.0,43.87,MEDIUM
USR11073,MCH4410,1,10603.58,10603.58,10603.58,0,0,0.0,0.0,31.69,14.32,0.500025,0.48125,0.0,0.0,23.19,LOW
USR11082,MCH2899,1,12052.45,12052.45,12052.45,1,0,0.0,1.0,32.07,7.51,0.500025,0.5344,1.0,0.0,52.82,HIGH
USR11084,MCH9019,1,11457.09,11457.09,11457.09,0,0,0.0,0.0,41.92,9.16,0.500025,0.5137,0.0,0.0,24.03,LOW
USR11096,MCH4482,1,11446.09,11446.09,11446.09,0,1,1.0,0.0,24.35,13.71,0.500025,0.51295,0.0,1.0,37.64,MEDIUM
USR11096,MCH8203,1,18572.99,18572.99,18572.99,0,0,0.0,0.0,24.35,25.74,0.500025,0.76965,0.0,0.0,28.63,MEDIUM
USR11098,MCH9028,1,2858.01,2858.01,2858.01,0,0,0.0,0.0,29.75,14.54,0.500025,0.20505,0.0,0.0,18.84,LOW
USR11103,MCH2321,1,6124.71,6124.71,6124.71,0,0,0.0,0.0,30.56,7.38,0.500025,0.32035,0.0,0.0,19.39,LOW
USR11104,MCH8621,1,0.1631665,0.1631665,0.1631665,0,0,0.0,0.0,28.54,13.59,0.500025,0.0304,0.0,0.0,15.9,LOW
USR11105,MCH9581,1,20579.0,20579.0,20579.0,0,0,0.0,0.0,9.33,26.93,0.500025,0.8414,0.0,0.0,28.05,MEDIUM
USR11110,MCH6809,1,14741.0,14741.0,14741.0,0,0,0.0,0.0,42.77,10.8,0.500025,0.63175,0.0,0.0,26.2,MEDIUM
USR11112,MCH8495,1,13813.63,13813.63,13813.63,0,0,0.0,0.0,32.53,11.59,0.500025,0.59915,0.0,0.0,24.57,LOW
USR11115,MCH7351,1,11349.19,11349.19,11349.19,0,0,0.0,0.0,41.89,31.54,0.500025,0.5095,0.0,0.0,27.95,MEDIUM
USR11118,MCH4246,1,8486.69,8486.69,8486.69,0,0,0.0,0.0,41.15,29.94,0.500025,0.40355,0.0,0.0,25.99,MEDIUM
USR11119,MCH2750,1,21789.7,21789.7,21789.7,0,0,0.0,0.0,34.64,5.24,0.500025,0.88365,0.0,0.0,27.97,MEDIUM
USR11129,MCH5766,1,21264.16,21264.16,21264.16,0,0,0.0,0.0,24.5,10.79,0.500025,0.86475,0.0,0.0,27.41,MEDIUM
USR11130,MCH1216,1,4254.29,4254.29,4254.29,0,0,0.0,0.0,20.09,4.78,0.500025,0.2537,0.0,0.0,16.63,LOW
USR11135,MCH3001,1,17412.07,17412.07,17412.07,0,0,0.0,0.0,33.48,14.02,0.500025,0.72775,0.0,0.0,27.05,MEDIUM
USR11136,MCH7480,1,0.2084291,0.2084291,0.2084291,0,0,0.0,0.0,28.66,25.72,0.500025,0.0488,0.0,0.0,18.36,LOW
USR11137,MCH3879,1,16104.14,16104.14,16104.14,0,0,0.0,0.0,33.12,2.28,0.500025,0.67965,0.0,0.0,24.19,LOW
USR11143,MCH7757,1,19955.14,19955.14,19955.14,0,0,0.0,0.0,9.15,15.38,0.500025,0.8187,0.0,0.0,25.63,MEDIUM
USR11145,MCH5757,1,8512.0,8512.0,8512.0,0,0,0.0,0.0,11.15,8.74,0.500025,0.40455,0.0,0.0,18.48,LOW
USR11146,MCH9075,1,13609.52,13609.52,13609.52,1,0,0.0,1.0,22.48,3.42,0.500025,0.5912,1.0,0.0,51.74,HIGH
USR11157,MCH7696,1,10649.78,10649.78,10649.78,0,0,0.0,0.0,31.7,7.76,0.500025,0.4827,0.0,0.0,22.04,LOW
USR11158,MCH8530,1,17981.92,17981.92,17981.92,0,0,0.0,0.0,33.64,6.73,0.500025,0.7486,0.0,0.0,26.09,MEDIUM
USR11160,MCH6605,1,21617.83,21617.83,21617.83,0,1,1.0,0.0,44.6,15.28,0.500025,0.877425,0.0,1.0,45.91,MEDIUM
USR11167,MCH5009,1,0.988296,0.988296,0.988296,0,1,1.0,0.0,49.01,11.66,0.500025,0.09975,0.0,1.0,34.15,MEDIUM
USR11168,MCH5261,1,6787.83,6787.83,6787.83,1,0,0.0,1.0,30.73,4.93,0.500025,0.3439,1.0,0.0,49.33,MEDIUM
USR11173,MCH5413,1,4606.85,4606.85,4606.85,0,0,0.0,0.0,30.17,5.02,0.500025,0.265725,0.0,0.0,18.1,LOW
USR11183,MCH6011,1,8272.52,8272.52,8272.52,0,0,0.0,0.0,31.09,7.1,0.500025,0.3955,0.0,0.0,20.54,LOW
USR11184,MCH9454,1,12260.0,12260.0,12260.0,0,0,0.0,0.0,12.13,1.84,0.500025,0.5418,0.0,0.0,19.43,LOW
USR11191,MCH9374,1,13661.51,13661.51,13661.51,0,0,0.0,0.0,32.49,14.18,0.500025,0.59355,0.0,0.0,24.95,LOW
USR11199,MCH3057,1,14423.97,14423.97,14423.97,0,0,0.0,0.0,32.68,18.38,0.500025,0.61985,0.0,0.0,26.11,MEDIUM
USR11200,MCH1256,1,15540.4,15540.4,15540.4,1,0,0.0,1.0,32.98,14.79,0.500025,0.6601,1.0,0.0,56.11,HIGH
USR11209,MCH7548,1,0.602436,0.602436,0.602436,0,0,0.0,0.0,28.9,14.02,0.500025,0.08305,0.0,0.0,16.81,LOW
USR11215,MCH7643,1,22371.47,22371.47,22371.47,0,1,1.0,0.0,54.81,38.25,0.500025,0.9053,0.0,1.0,51.7,HIGH
USR11221,MCH5092,1,16.02,16.02,16.02,0,0,0.0,0.0,29.02,3.33,0.500025,0.100525,0.0,0.0,15.18,LOW
USR11233,MCH9455,1,21942.96,21942.96,21942.96,0,0,0.0,0.0,14.69,5.24,0.500025,0.88995,0.0,0.0,25.58,MEDIUM
USR11235,MCH9179,1,24429.92,24429.92,24429.92,0,0,0.0,0.0,15.36,16.26,0.500025,0.97915,0.0,0.0,28.97,MEDIUM
USR11258,MCH3726,1,10636.0,10636.0,10636.0,0,1,1.0,0.0,51.7,18.35,0.500025,0.482125,0.0,1.0,41.41,MEDIUM
USR11263,MCH4315,1,21824.99,21824.99,21824.99,0,0,0.0,0.0,9.65,8.02,0.500025,0.88495,0.0,0.0,25.37,MEDIUM
USR11264,MCH2928,1,1576.61,1576.61,1576.61,1,0,0.0,1.0,34.47,3.44,0.500025,0.15685,1.0,0.0,46.73,MEDIUM
USR11264,MCH8139,1,5297.2,5297.2,5297.2,0,0,0.0,0.0,34.47,13.0,0.500025,0.29095,0.0,0.0,20.44,LOW
USR11267,MCH5115,1,13357.2,13357.2,13357.2,0,0,0.0,0.0,32.41,7.07,0.500025,0.58175,0.0,0.0,23.49,LOW
USR11274,MCH5122,1,6313.0,6313.0,6313.0,0,0,0.0,0.0,30.6,16.47,0.500025,0.3271,0.0,0.0,21.12,LOW
USR11275,MCH1195,1,16113.46,16113.46,16113.46,0,0,0.0,0.0,39.35,15.61,0.500025,0.68,0.0,0.0,27.35,MEDIUM
USR11275,MCH5861,1,14271.37,14271.37,14271.37,0,0,0.0,0.0,39.35,13.83,0.500025,0.6146,0.0,0.0,26.05,MEDIUM
USR11290,MCH9630,1,23046.92,23046.92,23046.92,0,0,0.0,0.0,34.98,3.15,0.500025,0.92805,0.0,0.0,28.31,MEDIUM
USR11291,MCH2450,1,13671.93,13671.93,13671.93,0,0,0.0,0.0,32.5,17.2,0.500025,0.59415,0.0,0.0,25.49,MEDIUM
USR11294,MCH9884,1,21780.96,21780.96,21780.96,0,0,0.0,0.0,14.64,7.52,0.500025,0.8833,0.0,0.0,25.88,MEDIUM
USR11299,MCH7344,1,9744.83,9744.83,9744.83,0,0,0.0,0.0,16.46,25.46,0.500025,0.44935,0.0,0.0,22.8,LOW
USR11301,MCH1981,1,4218.51,4218.51,4218.51,1,0,0.0,1.0,5.08,22.28,0.500025,0.252,1.0,0.0,47.85,MEDIUM
USR11305,MCH9852,1,5309.0,5309.0,5309.0,0,0,0.0,0.0,30.35,9.48,0.500025,0.2915,0.0,0.0,19.31,LOW
USR11307,MCH2649,1,1746.3,1746.3,1746.3,1,0,0.0,1.0,19.45,7.49,0.500025,0.16325,1.0,0.0,45.67,MEDIUM
USR11331,MCH5681,1,23687.46,23687.46,23687.46,0,0,0.0,0.0,10.16,11.43,0.500025,0.9524,0.0,0.0,27.06,MEDIUM
USR11337,MCH1714,1,21964.48,21964.48,21964.48,0,0,0.0,0.0,24.7,5.2,0.500025,0.89055,0.0,0.0,26.83,MEDIUM
USR11339,MCH9899,1,22522.69,22522.69,22522.69,0,0,0.0,0.0,24.85,15.81,0.500025,0.9106,0.0,0.0,29.04,MEDIUM
USR11340,MCH1422,1,1330.09,1330.09,1330.09,0,0,0.0,0.0,33.52,11.66,0.500025,0.14795,0.0,0.0,17.94,LOW
USR11340,MCH6932,1,1750.33,1750.33,1750.33,0,0,0.0,0.0,33.52,8.44,0.500025,0.1634,0.0,0.0,17.6,LOW
USR11345,MCH7980,1,6840.25,6840.25,6840.25,0,0,0.0,0.0,20.74,8.6,0.500025,0.3459,0.0,0.0,18.77,LOW
USR11348,MCH8129,1,3744.3,3744.3,3744.3,0,0,0.0,0.0,29.96,7.48,0.500025,0.2356,0.0,0.0,18.07,LOW
USR11349,MCH5064,1,19595.62,19595.62,19595.62,0,0,0.0,0.0,9.07,31.54,0.500025,0.80655,0.0,0.0,28.32,MEDIUM
USR11353,MCH2150,1,24837.6,24837.6,24837.6,0,0,0.0,0.0,39.41,9.2,0.500025,0.9941,0.0,0.0,30.93,MEDIUM
USR11353,MCH9659,1,8637.0,8637.0,8637.0,0,0,0.0,0.0,39.41,4.24,0.500025,0.40925,0.0,0.0,21.27,LOW
USR11356,MCH4162,1,12489.9,12489.9,12489.9,0,0,0.0,0.0,32.18,8.27,0.500025,0.54995,0.0,0.0,23.2,LOW
USR11366,MCH8858,1,0.209872,0.209872,0.209872,0,0,0.0,0.0,23.67,13.88,0.500025,0.0493,0.0,0.0,15.63,LOW
USR11367,MCH1116,1,7639.71,7639.71,7639.71,0,1,1.0,0.0,47.04,16.95,0.500025,0.373,0.0,1.0,38.94,MEDIUM
USR11367,MCH1333,1,9202.0,9202.0,9202.0,0,0,0.0,0.0,47.04,2.97,0.500025,0.4302,0.0,0.0,22.31,LOW
USR11368,MCH9662,1,0.1271918,0.1271918,0.1271918,0,0,0.0,0.0,28.42,11.41,0.500025,0.01275,0.0,0.0,15.23,LOW
USR11374,MCH7360,1,24225.63,24225.63,24225.63,0,0,0.0,0.0,35.3,17.25,0.500025,0.9713,0.0,0.0,31.51,MEDIUM
USR11385,MCH9400,1,22696.88,22696.88,22696.88,0,0,0.0,0.0,34.89,5.32,0.500025,0.9162,0.0,0.0,28.5,MEDIUM
USR11386,MCH8063,1,11095.56,11095.56,11095.56,0,0,0.0,0.0,31.83,8.69,0.500025,0.50055,0.0,0.0,22.49,LOW
USR11394,MCH8344,1,20640.12,20640.12,20640.12,0,1,1.0,0.0,54.34,28.48,0.500025,0.8431,0.0,1.0,48.96,MEDIUM
USR11398,MCH7652,1,16101.26,16101.26,16101.26,0,0,0.0,0.0,33.12,12.73,0.500025,0.67945,0.0,0.0,26.05,MEDIUM
USR11399,MCH9982,1,17680.09,17680.09,17680.09,0,0,0.0,0.0,33.55,5.69,0.500025,0.73705,0.0,0.0,25.72,MEDIUM
USR11403,MCH6604,1,0.569393,0.569393,0.569393,0,1,1.0,0.0,48.89,14.22,0.500025,0.08125,0.0,1.0,34.31,MEDIUM
USR11411,MCH2877,1,17942.77,17942.77,17942.77,0,0,0.0,0.0,8.63,20.66,0.500025,0.74695,0.0,0.0,25.43,MEDIUM
USR11412,MCH1036,1,18865.54,18865.54,18865.54,0,0,0.0,0.0,37.59,10.21,0.500025,0.77975,0.0,0.0,27.67,MEDIUM
USR11412,MCH7517,1,0.1292485,0.1292485,0.1292485,1,0,0.0,1.0,37.59,8.0,0.500025,0.01395,1.0,0.0,45.78,MEDIUM
USR11430,MCH5306,1,24327.22,24327.22,24327.22,0,0,0.0,0.0,10.33,9.63,0.500025,0.9755,0.0,0.0,27.1,MEDIUM
USR11435,MCH3208,1,10708.92,10708.92,10708.92,0,0,0.0,0.0,36.5,10.66,0.500025,0.48525,0.0,0.0,23.19,LOW
USR11435,MCH3509,1,4099.41,4099.41,4099.41,0,0,0.0,0.0,36.5,14.16,0.500025,0.2475,0.0,0.0,20.25,LOW
USR11448,MCH5489,1,2661.24,2661.24,2661.24,0,1,1.0,0.0,49.7,24.12,0.500025,0.19775,0.0,1.0,37.93,MEDIUM
USR11449,MCH5600,1,13708.15,13708.15,13708.15,1,0,0.0,1.0,32.51,17.96,0.500025,0.59535,1.0,0.0,55.65,HIGH
USR11452,MCH7477,1,11411.44,11411.44,11411.44,0,0,0.0,0.0,31.91,26.76,0.500025,0.5122,0.0,0.0,25.9,MEDIUM
USR11453,MCH7647,1,11766.1,11766.1,11766.1,0,0,0.0,0.0,32.0,11.44,0.500025,0.5246,0.0,0.0,23.36,LOW
USR11457,MCH9274,1,13420.16,13420.16,13420.16,0,0,0.0,0.0,7.43,6.45,0.500025,0.5838,0.0,0.0,20.3,LOW
USR11467,MCH1118,1,7491.59,7491.59,7491.59,0,1,1.0,0.0,47.7,17.64,0.500025,0.3684,0.0,1.0,39.08,MEDIUM
USR11467,MCH7543,1,11794.0,11794.0,11794.0,1,0,0.0,1.0,47.7,8.84,0.500025,0.5256,1.0,0.0,54.87,HIGH
USR11468,MCH2254,1,23288.98,23288.98,23288.98,0,0,0.0,0.0,39.53,3.19,0.500025,0.9362,0.0,0.0,29.0,MEDIUM
USR11468,MCH3011,1,20967.16,20967.16,20967.16,0,0,0.0,0.0,39.53,18.39,0.500025,0.8552,0.0,0.0,30.5,MEDIUM
USR11469,MCH3484,1,18450.56,18450.56,18450.56,0,0,0.0,0.0,33.76,5.87,0.500025,0.7654,0.0,0.0,26.2,MEDIUM
USR11482,MCH8100,1,13438.57,13438.57,13438.57,0,0,0.0,0.0,32.43,23.55,0.500025,0.5845,0.0,0.0,26.47,MEDIUM
USR11487,MCH2950,1,11973.0,11973.0,11973.0,0,0,0.0,0.0,32.06,3.6,0.500025,0.53155,0.0,0.0,22.07,LOW
USR11488,MCH4795,1,7314.33,7314.33,7314.33,0,0,0.0,0.0,35.08,11.59,0.500025,0.3624,0.0,0.0,21.34,LOW
USR11488,MCH6130,1,2003.29,2003.29,2003.29,0,0,0.0,0.0,35.08,2.37,0.500025,0.1736,0.0,0.0,16.86,LOW
USR11500,MCH5774,1,13800.19,13800.19,13800.19,0,0,0.0,0.0,7.53,2.01,0.500025,0.59865,0.0,0.0,19.74,LOW
USR11511,MCH3101,1,14586.85,14586.85,14586.85,0,0,0.0,0.0,43.08,2.1,0.500025,0.6267,0.0,0.0,24.61,LOW
USR11511,MCH4702,1,13308.62,13308.62,13308.62,0,0,0.0,0.0,43.08,21.86,0.500025,0.5797,0.0,0.0,27.43,MEDIUM
USR11511,MCH7016,1,1348.88,1348.88,1348.88,0,0,0.0,0.0,43.08,7.14,0.500025,0.14875,0.0,0.0,18.34,LOW
USR11518,MCH3862,1,9658.7,9658.7,9658.7,0,0,0.0,0.0,31.44,3.15,0.500025,0.4463,0.0,0.0,20.64,LOW
USR11522,MCH6245,1,24397.01,24397.01,24397.01,0,0,0.0,0.0,35.35,13.32,0.500025,0.9779,0.0,0.0,30.91,MEDIUM
USR11533,MCH6707,1,18154.86,18154.86,18154.86,0,0,0.0,0.0,33.69,7.65,0.500025,0.75515,0.0,0.0,26.35,MEDIUM
USR11535,MCH1826,1,11099.32,11099.32,11099.32,0,0,0.0,0.0,31.83,4.69,0.500025,0.50065,0.0,0.0,21.78,LOW
USR11539,MCH1855,1,20529.94,20529.94,20529.94,1,0,0.0,1.0,34.31,37.57,0.500025,0.8395,1.0,0.0,63.03,HIGH
USR11540,MCH1618,1,16053.92,16053.92,16053.92,0,0,0.0,0.0,33.1,11.61,0.500025,0.67765,0.0,0.0,25.82,MEDIUM
USR11548,MCH6909,1,10993.3,10993.3,10993.3,1,1,1.0,1.0,51.8,20.29,0.500025,0.497,1.0,1.0,71.99,HIGH
