user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag,txn_count_percentile,transaction_value_percentile,merchant_diversity_percentile,high_failure_behavior_flag,high_pending_behavior_flag,negative_amount_behavior_flag,high_chargeback_behavior_flag,critical_chargeback_flag,kyc_risk_signal,identity_quality_risk,user_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band,network_merchant_count,network_transaction_count,network_total_amount,network_chargeback_count,avg_relationship_risk,max_relationship_risk,network_chargeback_rate,degree,component_id,network_activity_score,suspicious_component_flag,unified_user_risk_score,unified_user_risk_band,investigation_reasons
USR10261,1,3339.34,3339.34,3339.34,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,34259.0,lucknow,Uttar Pradesh,1,1,0,0.4454357310661148,0.2036021926389976,0.4454357310661148,0,0,0,0,0,0,0.0,4.87,LOW,1,0.184609,20.75,0,LOW,1,1,3339.34,0,17.39,17.39,0.0,1,57,25.46,1,16.11,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR10264,1,12910.67,12910.67,12910.67,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,MEDIUM,1.0,0.0,0.0,29708.0,Bengaluru,Karnataka,1,0,0,0.4454357310661148,0.5282470074952456,0.4454357310661148,0,0,0,0,0,1,0.5,27.3,MEDIUM,1,0.166152,15.41,0,LOW,1,1,12910.67,0,22.64,22.64,0.0,1,58,39.13,1,29.27,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10270,1,8199.9,8199.9,8199.9,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3637990826714397,0.4454357310661148,0,1,0,0,0,1,1.0,41.07,MEDIUM,1,0.251659,40.57,0,LOW,1,1,8199.9,0,22.77,22.77,0.0,1,49,32.12,1,41.19,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10273,1,22701.38,22701.38,22701.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8736435842935452,0.4454357310661148,0,0,0,0,0,1,1.0,34.89,MEDIUM,1,0.327819,64.83,0,LOW,1,1,22701.38,0,28.97,28.97,0.0,1,59,54.67,1,45.52,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10276,1,22378.55,22378.55,22378.55,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8624007159637543,0.4454357310661148,0,1,0,0,0,1,1.0,44.81,MEDIUM,1,0.216415,37.07,0,LOW,1,1,22378.55,0,30.67,30.67,0.0,1,60,54.13,1,45.54,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10279,1,22194.96,22194.96,22194.96,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8551851437520975,0.4454357310661148,0,0,0,0,0,1,1.0,34.75,MEDIUM,1,0.328194,65.42,0,LOW,1,1,22194.96,1,59.82,59.82,1.0,1,61,53.81,1,48.56,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10286,1,0.1226706,0.1226706,0.1226706,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0088376775925718,0.4454357310661148,0,0,0,0,0,1,1.0,28.41,MEDIUM,1,0.283313,45.58,0,LOW,1,1,0.1226706,0,16.0,16.0,0.0,1,62,17.78,1,33.12,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10288,1,11412.83,11412.83,11412.83,1,1,0,1,0,0.0,1.0,0.0,1.0,0.4655,0.0,0.0,1.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,25270.0,jaipur,Rajasthan,1,1,0,0.4454357310661148,0.4762837006376552,0.4454357310661148,0,1,0,1,0,0,0.0,36.91,MEDIUM,-1,-0.078322,0.08,1,LOW,1,1,11412.83,0,24.9,24.9,0.0,1,63,36.87,1,31.49,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10294,1,23537.44,23537.44,23537.44,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9035686318380132,0.4454357310661148,0,0,0,0,0,1,1.0,35.12,MEDIUM,1,0.323656,60.35,0,LOW,1,1,23537.44,0,32.41,32.41,0.0,1,64,56.06,1,45.23,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10295,1,18552.46,18552.46,18552.46,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.726591341313346,0.4454357310661148,0,0,0,0,0,1,1.0,33.79,MEDIUM,1,0.333249,76.47,0,LOW,1,1,18552.46,0,27.42,27.42,0.0,1,65,47.91,1,46.41,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10301,1,23384.2,23384.2,23384.2,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8975836223291196,0.4454357310661148,1,0,0,0,0,1,1.0,55.07,HIGH,1,0.123686,6.24,0,LOW,1,1,23384.2,0,48.09,48.09,0.0,1,66,55.79,1,46.92,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10303,1,10374.25,10374.25,10374.25,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4388074728716858,0.4454357310661148,0,0,0,0,0,1,1.0,31.63,MEDIUM,1,0.335794,88.39,0,MEDIUM,1,1,10374.25,0,21.87,21.87,0.0,1,67,35.28,1,45.79,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10317,1,20149.58,20149.58,20149.58,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,32899.0,HYDERABAD,Telangana,1,1,0,0.4454357310661148,0.7821904016109185,0.4454357310661148,0,0,0,0,0,0,0.0,9.21,LOW,1,0.204833,29.8,0,LOW,1,1,20149.58,1,53.79,53.79,1.0,1,68,50.45,1,26.45,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10322,1,408.48,408.48,408.48,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1037588097102584,0.4454357310661148,0,0,0,0,0,1,1.0,29.12,MEDIUM,1,0.319268,53.29,0,LOW,1,1,408.48,0,15.24,15.24,0.0,1,69,21.49,0,30.35,MEDIUM,NO_MAJOR_SIGNAL
USR10325,1,0.747411,0.747411,0.747411,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.08076966103591,0.4454357310661148,0,0,0,0,0,1,1.0,28.95,MEDIUM,1,0.314071,51.26,0,LOW,1,1,0.747411,0,15.8,15.8,0.0,1,70,20.56,1,34.81,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10326,1,8343.09,8343.09,8343.09,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,1.0,0.0,-10057.0,Amritsar,Punjab,1,0,0,0.4454357310661148,0.3684416601409553,0.4454357310661148,0,0,0,0,0,1,0.0,21.1,LOW,1,0.203708,29.09,0,LOW,1,1,8343.09,0,18.97,18.97,0.0,1,71,32.32,1,27.55,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10330,1,24348.78,24348.78,24348.78,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9327385613603312,0.4454357310661148,0,0,0,0,0,1,1.0,35.34,MEDIUM,1,0.320892,55.1,0,LOW,1,1,24348.78,0,31.12,31.12,0.0,1,72,57.42,1,44.31,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10342,1,12275.27,12275.27,12275.27,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,34469.0,lucknow,Uttar Pradesh,1,1,0,0.4454357310661148,0.5051459894842824,0.4454357310661148,0,1,0,0,0,0,0.0,17.13,LOW,1,0.17022,17.84,0,LOW,1,1,12275.27,0,24.74,24.74,0.0,1,73,38.13,0,19.28,LOW,NO_MAJOR_SIGNAL
USR10347,1,13643.61,13643.61,13643.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,12979.0,chennai,Tamil Nadu,1,1,1,0.4454357310661148,0.5527463922138942,0.4454357310661148,0,0,0,0,0,1,0.0,22.49,LOW,1,0.209177,32.88,0,LOW,1,1,13643.61,0,22.87,22.87,0.0,1,74,40.21,1,30.25,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10349,1,3044.34,3044.34,3044.34,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,0.45629,Mumbai,Maharashtra,1,1,0,0.4454357310661148,0.1938136256851997,0.4454357310661148,0,0,0,0,0,0,0.0,4.79,LOW,1,0.184196,20.59,0,LOW,1,1,3044.34,0,13.77,13.77,0.0,1,75,25.07,0,10.64,LOW,NO_MAJOR_SIGNAL
USR10352,2,22999.2,11499.6,11499.6,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.8834880859156505,0.94110079427229,0,0,0,0,0,1,1.0,38.68,MEDIUM,1,0.276178,41.49,0,LOW,2,2,22999.199999999997,0,23.52,24.71,0.0,2,76,76.65,1,44.59,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10358,2,15541.923049,7770.961524499999,7770.961524499999,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.6184136928068017,0.94110079427229,0,0,0,0,0,1,1.0,36.7,MEDIUM,1,0.287723,46.85,0,LOW,2,2,15541.923048999999,0,22.035,27.11,0.0,2,77,64.67,1,43.23,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10363,1,5975.13,5975.13,5975.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,16604.0,jaipur,Rajasthan,1,1,0,0.4454357310661148,0.2895737778274975,0.4454357310661148,0,0,0,0,0,0,0.0,5.51,LOW,1,0.196273,24.04,0,LOW,1,1,5975.13,0,17.14,17.14,0.0,1,78,29.03,1,17.46,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR10364,2,10464.9961421,5232.498071049999,5232.498071049999,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.4417160756236715,0.94110079427229,0,0,0,0,0,1,1.0,35.37,MEDIUM,1,0.320361,54.41,0,LOW,2,2,10464.996142099999,0,20.4,21.32,0.0,2,79,56.94,1,43.07,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10365,1,10346.98,10346.98,10346.98,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.438024387515382,0.4454357310661148,0,0,0,0,0,1,1.0,31.63,MEDIUM,1,0.335794,88.39,0,MEDIUM,1,1,10346.98,1,53.28,53.28,1.0,1,80,35.25,1,48.93,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10366,1,7052.81,7052.81,7052.81,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3274415482716187,0.4454357310661148,0,0,0,0,0,1,1.0,30.8,MEDIUM,1,0.334486,80.24,0,MEDIUM,1,1,7052.81,0,20.15,20.15,0.0,1,81,30.6,0,38.06,MEDIUM,NO_MAJOR_SIGNAL
USR10369,1,8814.65,8814.65,8814.65,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,Jalandhar,Punjab,1,1,0,0.4454357310661148,0.3849983219599507,0.4454357310661148,1,0,0,0,0,0,0.0,26.23,MEDIUM,1,0.182216,20.16,0,LOW,1,1,8814.65,0,36.38,36.38,0.0,1,82,32.99,0,25.4,MEDIUM,NO_MAJOR_SIGNAL
USR10373,1,16722.14,16722.14,16722.14,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6594138046761383,0.4454357310661148,1,0,0,0,0,1,1.0,53.29,HIGH,1,0.175103,18.82,0,LOW,1,1,16722.14,0,45.61,45.61,0.0,1,83,44.96,0,42.13,MEDIUM,NO_MAJOR_SIGNAL
USR10378,2,18720.120000000003,9360.06,9360.06,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.7323526121490099,0.94110079427229,0,0,0,0,0,1,1.0,37.55,MEDIUM,1,0.28156,44.05,0,LOW,2,2,18720.120000000003,0,22.755,25.08,0.0,2,84,69.7,1,43.71,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10382,1,1117.86,1117.86,1117.86,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,16913.0,LDH,Punjab,1,1,0,0.4454357310661148,0.127586978409218,0.4454357310661148,0,0,0,0,0,0,0.0,4.3,LOW,1,0.172494,18.39,0,LOW,1,1,1117.86,0,13.96,13.96,0.0,1,85,22.45,1,14.68,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR10385,1,0.1040056,0.1040056,0.1040056,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0019577133907595,0.4454357310661148,0,0,0,0,0,1,1.0,28.36,MEDIUM,1,0.281557,44.0,0,LOW,1,1,0.1040056,0,17.07,17.07,0.0,1,86,17.5,1,32.86,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10391,1,21550.55,21550.55,21550.55,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8321400604094418,0.4454357310661148,0,0,0,0,0,1,1.0,34.58,MEDIUM,1,0.328991,66.96,0,LOW,1,1,21550.55,1,59.71,59.71,1.0,1,87,52.74,1,48.66,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10393,1,11108.38,11108.38,11108.38,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,56752.0,DELHI,Delhi,1,1,1,0.4454357310661148,0.4661035910057053,0.4454357310661148,0,0,0,0,0,1,0.0,21.84,LOW,1,0.207129,30.76,0,LOW,1,1,11108.38,0,21.48,21.48,0.0,1,88,36.43,1,28.96,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10396,1,3323.03,3323.03,3323.03,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2030987806242309,0.4454357310661148,0,0,0,0,0,1,1.0,29.86,MEDIUM,1,0.32334,59.84,0,LOW,1,1,3323.03,0,18.75,18.75,0.0,1,89,25.44,1,37.81,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10400,2,34807.81,17403.905,17403.905,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.982548383488086,0.94110079427229,0,0,0,0,0,1,1.0,39.43,MEDIUM,1,0.282216,44.46,0,LOW,2,2,34807.81,0,26.695,29.13,0.0,2,90,83.47,1,46.6,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10402,2,5293.51,2646.755,2646.755,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.2675355185143752,0.94110079427229,0,0,0,0,0,1,1.0,34.06,MEDIUM,1,0.333636,77.5,0,LOW,2,2,5293.51,1,33.349999999999994,48.8,0.5,2,91,49.63,1,47.53,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10411,1,0.1637664,0.1637664,0.1637664,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0270164447924823,0.4454357310661148,0,1,0,0,0,1,1.0,38.54,MEDIUM,1,0.278167,42.24,0,LOW,1,1,0.1637664,0,17.15,17.15,0.0,1,92,18.47,1,38.21,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10415,1,20519.2,20519.2,20519.2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7958384606779282,0.4454357310661148,0,0,0,0,0,1,1.0,34.31,MEDIUM,1,0.331217,68.32,0,LOW,1,1,20519.2,0,28.72,28.72,0.0,1,93,51.08,1,45.51,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10421,1,11190.02,11190.02,11190.02,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.468340977738002,0.4454357310661148,0,0,0,0,0,1,1.0,31.85,MEDIUM,1,0.335949,88.94,0,MEDIUM,1,1,11190.02,0,22.24,22.24,0.0,1,94,36.53,1,46.18,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10422,1,21578.95,21578.95,21578.95,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8335943617854347,0.4454357310661148,0,0,0,0,0,1,1.0,34.59,MEDIUM,1,0.32856,65.95,0,LOW,1,1,21578.95,0,28.64,28.64,0.0,1,95,52.81,1,45.36,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10428,1,23216.48,23216.48,23216.48,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8910952008054592,0.4454357310661148,0,0,0,0,0,1,1.0,35.02,MEDIUM,1,0.325523,62.96,0,LOW,1,1,23216.48,0,31.13,31.13,0.0,1,96,55.48,0,40.51,MEDIUM,NO_MAJOR_SIGNAL
USR10435,1,23559.16,23559.16,23559.16,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9043517171943172,0.4454357310661148,0,0,0,0,0,1,1.0,35.12,MEDIUM,1,0.323656,60.35,0,LOW,1,1,23559.16,0,32.13,32.13,0.0,1,97,56.1,1,45.21,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10436,1,18953.43,18953.43,18953.43,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,17883.0,Jalandar,Punjab,1,1,0,0.4454357310661148,0.7411902897415819,0.4454357310661148,0,0,0,0,0,0,0.0,8.9,LOW,1,0.211643,34.22,0,LOW,1,1,18953.43,0,24.06,24.06,0.0,1,98,48.59,1,24.0,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR10437,1,13307.52,13307.52,13307.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5409441772010292,0.4454357310661148,0,0,0,0,0,1,1.0,32.4,MEDIUM,1,0.337579,95.26,0,HIGH,1,1,13307.52,0,24.94,24.94,0.0,1,99,39.68,1,48.33,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
USR10440,1,1314.1,1314.1,1314.1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1338796285938024,0.4454357310661148,0,0,0,0,0,1,1.0,29.34,MEDIUM,1,0.32142,56.22,0,LOW,1,1,1314.1,0,17.3,17.3,0.0,1,100,22.69,1,36.38,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10441,1,18736.74,18736.74,18736.74,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7330238281686989,0.4454357310661148,0,0,0,0,0,1,1.0,33.84,MEDIUM,1,0.332811,74.26,0,LOW,1,1,18736.74,1,57.73,57.73,1.0,1,101,48.21,1,49.06,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10446,1,14268.33,14268.33,14268.33,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,34997.0,New Delhi,Delhi,1,1,0,0.4454357310661148,0.5738896968340977,0.4454357310661148,0,0,0,0,0,0,0.5,12.64,LOW,1,0.164808,14.6,0,LOW,1,1,14268.33,0,21.42,21.42,0.0,1,102,41.16,1,21.13,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR10448,1,8478.13,8478.13,8478.13,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,0.0,1.0,0.0,53296.0,bengaluru,Karnataka,1,1,0,0.4454357310661148,0.3735317149569303,0.4454357310661148,0,0,0,0,0,0,0.5,11.14,LOW,1,0.157665,12.17,0,LOW,1,1,8478.13,0,18.21,18.21,0.0,1,103,32.53,1,18.63,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR10449,1,5619.77,5619.77,5619.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2782190401610918,0.4454357310661148,0,0,0,0,0,1,1.0,30.43,MEDIUM,1,0.334775,82.39,0,MEDIUM,1,1,5619.77,1,49.0,49.0,1.0,1,104,28.55,1,45.97,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10452,1,310.0,310.0,310.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1002908602751985,0.4454357310661148,0,0,0,0,0,1,1.0,29.09,MEDIUM,1,0.319202,53.23,0,LOW,1,1,310.0,0,16.96,16.96,0.0,1,65,21.35,1,35.48,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10453,1,19466.04,19466.04,19466.04,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.758921579595033,0.4454357310661148,0,0,0,0,0,1,1.0,34.03,MEDIUM,1,0.332822,74.49,0,LOW,1,1,19466.04,0,28.09,28.09,0.0,1,105,49.4,1,46.36,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR10459,1,16058.82,16058.82,16058.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6353059626356415,0.4454357310661148,0,0,0,0,0,1,1.0,33.11,MEDIUM,1,0.334666,81.53,0,MEDIUM,1,1,16058.82,0,25.64,25.64,0.0,1,106,43.9,0,41.47,MEDIUM,NO_MAJOR_SIGNAL
USR10465,1,8173.69,8173.69,8173.69,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3625125853003692,0.4454357310661148,0,0,0,0,0,1,1.0,31.06,MEDIUM,1,0.336326,90.37,0,MEDIUM,1,1,8173.69,1,50.68,50.68,1.0,1,107,32.06,1,48.43,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10471,1,3515.72,3515.72,3515.72,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2093075288063541,0.4454357310661148,0,0,0,0,0,1,1.0,29.91,MEDIUM,1,0.325377,62.59,0,LOW,1,1,3515.72,1,47.94,47.94,1.0,1,108,25.7,1,41.33,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR10473,1,9522.9,9522.9,9522.9,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4089383599955252,0.4454357310661148,1,0,0,0,0,1,1.0,51.41,HIGH,1,0.19798,25.04,0,LOW,1,1,9522.9,0,40.25,40.25,0.0,1,109,34.02,0,40.71,MEDIUM,NO_MAJOR_SIGNAL
USR10478,1,10158.0,10158.0,10158.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,17575.0,ASR,Punjab,1,1,0,0.4454357310661148,0.430641011298803,0.4454357310661148,0,0,0,0,0,0,0.0,6.57,LOW,1,0.203464,28.94,0,LOW,1,1,10158.0,0,19.02,19.02,0.0,1,110,34.93,0,14.8,LOW,NO_MAJOR_SIGNAL
USR10484,1,12842.92,12842.92,12842.92,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.526289294104486,0.4454357310661148,0,0,0,0,0,1,1.0,32.29,MEDIUM,1,0.338592,97.65,0,HIGH,1,1,12842.92,0,24.29,24.29,0.0,1,111,39.04,1,48.62,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
