component_id,node_count,user_count,merchant_count,edge_count,density
3747,2,1,1,1,1.0
3748,2,1,1,1,1.0
3749,5,4,1,4,1.0
3750,2,1,1,1,1.0
3751,3,1,2,2,1.0
3752,2,1,1,1,1.0
3753,5,4,1,4,1.0
3754,3,1,2,2,1.0
3755,3,2,1,2,1.0
3756,2,1,1,1,1.0
3757,2,1,1,1,1.0
3758,2,1,1,1,1.0
3759,3,2,1,2,1.0
3760,3,2,1,2,1.0
3761,2,1,1,1,1.0
3762,2,1,1,1,1.0
3763,2,1,1,1,1.0
3764,4,3,1,3,1.0
3765,3,2,1,2,1.0
3766,2,1,1,1,1.0
3767,5,4,1,4,1.0
3768,2,1,1,1,1.0
3769,5,3,2,4,0.666667
3770,4,3,1,3,1.0
3771,4,3,1,3,1.0
3772,3,2,1,2,1.0
3773,6,4,2,5,0.625
3774,3,2,1,2,1.0
3775,3,2,1,2,1.0
3776,3,2,1,2,1.0
3777,7,4,3,6,0.5
3778,2,1,1,1,1.0
3779,2,1,1,1,1.0
3780,9,7,2,8,0.571429
3781,2,1,1,1,1.0
3782,2,1,1,1,1.0
3783,8,6,2,7,0.583333
3784,6,4,2,5,0.625
3785,2,1,1,1,1.0
3786,4,3,1,3,1.0
3787,4,3,1,3,1.0
3788,2,1,1,1,1.0
3789,2,1,1,1,1.0
3790,2,1,1,1,1.0
3791,3,2,1,2,1.0
3792,6,4,2,5,0.625
3793,6,5,1,5,1.0
3794,6,5,1,5,1.0
3795,2,1,1,1,1.0
3796,2,1,1,1,1.0
3797,3,2,1,2,1.0
3798,3,2,1,2,1.0
3799,2,1,1,1,1.0
3800,3,2,1,2,1.0
3801,2,1,1,1,1.0
3802,5,4,1,4,1.0
3803,2,1,1,1,1.0
3804,3,2,1,2,1.0
3805,5,4,1,4,1.0
3806,2,1,1,1,1.0
3807,2,1,1,1,1.0
3808,6,4,2,5,0.625
3809,3,2,1,2,1.0
3810,4,3,1,3,1.0
3811,4,3,1,3,1.0
3812,3,2,1,2,1.0
3813,7,5,2,6,0.6
3814,3,2,1,2,1.0
3815,2,1,1,1,1.0
3816,14,10,4,13,0.325
3817,3,2,1,2,1.0
3818,3,2,1,2,1.0
3819,4,3,1,3,1.0
3820,2,1,1,1,1.0
3821,3,2,1,2,1.0
3822,3,2,1,2,1.0
3823,2,1,1,1,1.0
3824,4,3,1,3,1.0
3825,3,2,1,2,1.0
3826,2,1,1,1,1.0
3827,4,3,1,3,1.0
3828,4,3,1,3,1.0
3829,5,4,1,4,1.0
3830,2,1,1,1,1.0
3831,2,1,1,1,1.0
3832,5,4,1,4,1.0
3833,3,2,1,2,1.0
3834,3,2,1,2,1.0
3835,3,2,1,2,1.0
3836,2,1,1,1,1.0
3837,3,2,1,2,1.0
3838,2,1,1,1,1.0
3839,4,3,1,3,1.0
3840,2,1,1,1,1.0
3841,4,3,1,3,1.0
3842,2,1,1,1,1.0
3843,2,1,1,1,1.0
3844,2,1,1,1,1.0
3845,3,2,1,2,1.0
3846,4,2,2,3,0.75
3847,4,3,1,3,1.0
3848,2,1,1,1,1.0
3849,3,2,1,2,1.0
3850,4,3,1,3,1.0
3851,3,2,1,2,1.0
3852,4,3,1,3,1.0
3853,3,2,1,2,1.0
3854,6,4,2,5,0.625
3855,11,7,4,10,0.357143
3856,3,2,1,2,1.0
3857,4,3,1,3,1.0
3858,4,3,1,3,1.0
3859,8,4,4,7,0.4375
3860,2,1,1,1,1.0
3861,3,2,1,2,1.0
3862,4,3,1,3,1.0
3863,2,1,1,1,1.0
3864,3,2,1,2,1.0
3865,5,3,2,4,0.666667
3866,3,2,1,2,1.0
3867,3,2,1,2,1.0
3868,5,4,1,4,1.0
3869,6,5,1,5,1.0
3870,3,2,1,2,1.0
3871,3,2,1,2,1.0
3872,2,1,1,1,1.0
3873,3,2,1,2,1.0
3874,4,2,2,3,0.75
3875,4,3,1,3,1.0
3876,4,3,1,3,1.0
3877,3,2,1,2,1.0
3878,2,1,1,1,1.0
3879,3,2,1,2,1.0
3880,2,1,1,1,1.0
3881,3,2,1,2,1.0
3882,2,1,1,1,1.0
3883,4,3,1,3,1.0
3884,5,3,2,4,0.666667
3885,2,1,1,1,1.0
3886,5,4,1,4,1.0
3887,4,2,2,3,0.75
3888,2,1,1,1,1.0
3889,3,2,1,2,1.0
3890,3,2,1,2,1.0
3891,9,6,3,8,0.444444
3892,3,2,1,2,1.0
3893,3,2,1,2,1.0
3894,3,2,1,2,1.0
3895,4,3,1,3,1.0
3896,4,3,1,3,1.0
3897,3,2,1,2,1.0
3898,5,3,2,4,0.666667
3899,2,1,1,1,1.0
3900,4,3,1,3,1.0
3901,3,2,1,2,1.0
3902,4,3,1,3,1.0
3903,3,2,1,2,1.0
3904,3,2,1,2,1.0
3905,4,3,1,3,1.0
3906,3,2,1,2,1.0
3907,7,4,3,6,0.5
3908,2,1,1,1,1.0
3909,4,3,1,3,1.0
3910,4,3,1,3,1.0
3911,3,2,1,2,1.0
3912,4,3,1,3,1.0
3913,7,6,1,6,1.0
3914,2,1,1,1,1.0
3915,3,2,1,2,1.0
3916,3,2,1,2,1.0
3917,3,2,1,2,1.0
3918,4,3,1,3,1.0
3919,5,4,1,4,1.0
3920,4,2,2,3,0.75
3921,4,3,1,3,1.0
3922,4,2,2,3,0.75
3923,4,3,1,3,1.0
3924,2,1,1,1,1.0
3925,10,7,3,9,0.428571
3926,6,4,2,5,0.625
3927,4,3,1,3,1.0
3928,2,1,1,1,1.0
3929,2,1,1,1,1.0
3930,4,3,1,3,1.0
3931,7,4,3,6,0.5
3932,5,4,1,4,1.0
3933,4,3,1,3,1.0
3934,2,1,1,1,1.0
3935,3,2,1,2,1.0
3936,2,1,1,1,1.0
3937,4,3,1,3,1.0
3938,2,1,1,1,1.0
3939,3,2,1,2,1.0
3940,7,5,2,6,0.6
3941,3,2,1,2,1.0
3942,5,4,1,4,1.0
3943,2,1,1,1,1.0
3944,6,4,2,5,0.625
3945,4,3,1,3,1.0
3946,2,1,1,1,1.0
3947,3,2,1,2,1.0
3948,2,1,1,1,1.0
3949,3,2,1,2,1.0
3950,3,2,1,2,1.0
3951,2,1,1,1,1.0
3952,2,1,1,1,1.0
3953,3,2,1,2,1.0
3954,3,2,1,2,1.0
3955,4,3,1,3,1.0
3956,2,1,1,1,1.0
3957,11,7,4,10,0.357143
3958,2,1,1,1,1.0
3959,4,2,2,3,0.75
3960,2,1,1,1,1.0
3961,4,3,1,3,1.0
3962,2,1,1,1,1.0
3963,3,2,1,2,1.0
3964,5,3,2,4,0.666667
3965,4,3,1,3,1.0
3966,4,3,1,3,1.0
3967,9,7,2,8,0.571429
3968,2,1,1,1,1.0
3969,3,2,1,2,1.0
3970,2,1,1,1,1.0
3971,2,1,1,1,1.0
3972,5,4,1,4,1.0
3973,2,1,1,1,1.0
3974,3,2,1,2,1.0
3975,4,3,1,3,1.0
3976,4,3,1,3,1.0
3977,2,1,1,1,1.0
3978,4,3,1,3,1.0
3979,3,2,1,2,1.0
3980,3,2,1,2,1.0
3981,6,5,1,5,1.0
3982,3,2,1,2,1.0
3983,11,8,3,10,0.416667
3984,4,3,1,3,1.0
3985,2,1,1,1,1.0
3986,2,1,1,1,1.0
3987,5,4,1,4,1.0
3988,4,3,1,3,1.0
3989,3,2,1,2,1.0
3990,4,3,1,3,1.0
3991,3,2,1,2,1.0
3992,2,1,1,1,1.0
3993,2,1,1,1,1.0
3994,5,4,1,4,1.0
3995,3,2,1,2,1.0
3996,2,1,1,1,1.0
3997,3,2,1,2,1.0
3998,3,2,1,2,1.0
3999,5,4,1,4,1.0
4000,4,2,2,3,0.75
4001,4,3,1,3,1.0
4002,2,1,1,1,1.0
4003,2,1,1,1,1.0
4004,9,7,2,8,0.571429
4005,3,2,1,2,1.0
4006,2,1,1,1,1.0
4007,2,1,1,1,1.0
4008,3,2,1,2,1.0
4009,2,1,1,1,1.0
4010,3,2,1,2,1.0
4011,2,1,1,1,1.0
4012,5,3,2,4,0.666667
4013,4,3,1,3,1.0
4014,5,4,1,4,1.0
4015,2,1,1,1,1.0
4016,3,2,1,2,1.0
4017,2,1,1,1,1.0
4018,3,2,1,2,1.0
4019,4,3,1,3,1.0
4020,3,2,1,2,1.0
4021,3,2,1,2,1.0
4022,8,6,2,7,0.583333
4023,3,2,1,2,1.0
4024,3,2,1,2,1.0
4025,3,2,1,2,1.0
4026,2,1,1,1,1.0
4027,2,1,1,1,1.0
4028,3,2,1,2,1.0
4029,2,1,1,1,1.0
4030,5,4,1,4,1.0
4031,3,2,1,2,1.0
4032,3,2,1,2,1.0
4033,3,2,1,2,1.0
4034,2,1,1,1,1.0
4035,3,2,1,2,1.0
4036,3,2,1,2,1.0
4037,2,1,1,1,1.0
4038,6,5,1,5,1.0
4039,3,2,1,2,1.0
4040,2,1,1,1,1.0
4041,2,1,1,1,1.0
4042,3,2,1,2,1.0
4043,2,1,1,1,1.0
4044,3,2,1,2,1.0
4045,11,8,3,10,0.416667
4046,2,1,1,1,1.0
4047,2,1,1,1,1.0
4048,3,2,1,2,1.0
4049,4,3,1,3,1.0
4050,3,2,1,2,1.0
4051,5,4,1,4,1.0
4052,4,3,1,3,1.0
4053,5,4,1,4,1.0
4054,2,1,1,1,1.0
4055,3,2,1,2,1.0
4056,2,1,1,1,1.0
4057,2,1,1,1,1.0
4058,2,1,1,1,1.0
4059,4,3,1,3,1.0
4060,2,1,1,1,1.0
4061,3,2,1,2,1.0
4062,4,3,1,3,1.0
4063,3,2,1,2,1.0
4064,4,3,1,3,1.0
4065,2,1,1,1,1.0
4066,2,1,1,1,1.0
4067,4,2,2,3,0.75
4068,4,3,1,3,1.0
4069,8,6,2,7,0.583333
4070,8,6,2,7,0.583333
4071,2,1,1,1,1.0
4072,2,1,1,1,1.0
4073,4,2,2,3,0.75
4074,5,4,1,4,1.0
4075,2,1,1,1,1.0
4076,4,2,2,3,0.75
4077,3,2,1,2,1.0
4078,2,1,1,1,1.0
4079,9,6,3,8,0.444444
4080,3,2,1,2,1.0
4081,2,1,1,1,1.0
4082,3,2,1,2,1.0
4083,3,2,1,2,1.0
4084,2,1,1,1,1.0
4085,4,3,1,3,1.0
4086,2,1,1,1,1.0
4087,2,1,1,1,1.0
4088,6,4,2,5,0.625
4089,2,1,1,1,1.0
4090,3,2,1,2,1.0
4091,7,5,2,6,0.6
4092,3,2,1,2,1.0
4093,6,4,2,5,0.625
4094,5,4,1,4,1.0
4095,3,2,1,2,1.0
4096,5,4,1,4,1.0
4097,2,1,1,1,1.0
4098,4,3,1,3,1.0
4099,4,3,1,3,1.0
4100,2,1,1,1,1.0
4101,3,2,1,2,1.0
4102,2,1,1,1,1.0
4103,2,1,1,1,1.0
4104,9,7,2,8,0.571429
4105,2,1,1,1,1.0
4106,2,1,1,1,1.0
4107,3,2,1,2,1.0
4108,3,2,1,2,1.0
4109,3,2,1,2,1.0
4110,2,1,1,1,1.0
4111,3,2,1,2,1.0
4112,3,2,1,2,1.0
4113,4,3,1,3,1.0
4114,3,2,1,2,1.0
4115,2,1,1,1,1.0
4116,4,3,1,3,1.0
4117,4,3,1,3,1.0
4118,3,1,2,2,1.0
4119,2,1,1,1,1.0
4120,3,2,1,2,1.0
4121,3,2,1,2,1.0
4122,2,1,1,1,1.0
4123,2,1,1,1,1.0
4124,2,1,1,1,1.0
4125,5,3,2,4,0.666667
4126,3,2,1,2,1.0
4127,2,1,1,1,1.0
4128,5,3,2,4,0.666667
4129,2,1,1,1,1.0
4130,3,2,1,2,1.0
4131,3,2,1,2,1.0
4132,3,2,1,2,1.0
4133,5,4,1,4,1.0
4134,2,1,1,1,1.0
4135,5,4,1,4,1.0
4136,3,2,1,2,1.0
4137,2,1,1,1,1.0
4138,2,1,1,1,1.0
4139,3,2,1,2,1.0
4140,2,1,1,1,1.0
4141,3,2,1,2,1.0
4142,5,4,1,4,1.0
4143,3,2,1,2,1.0
4144,2,1,1,1,1.0
4145,2,1,1,1,1.0
4146,3,2,1,2,1.0
4147,3,2,1,2,1.0
4148,2,1,1,1,1.0
4149,2,1,1,1,1.0
4150,2,1,1,1,1.0
4151,2,1,1,1,1.0
4152,3,2,1,2,1.0
4153,4,3,1,3,1.0
4154,3,2,1,2,1.0
4155,4,3,1,3,1.0
4156,2,1,1,1,1.0
4157,2,1,1,1,1.0
4158,5,3,2,4,0.666667
4159,3,2,1,2,1.0
4160,2,1,1,1,1.0
4161,9,6,3,8,0.444444
4162,2,1,1,1,1.0
4163,2,1,1,1,1.0
4164,3,2,1,2,1.0
4165,4,3,1,3,1.0
4166,4,3,1,3,1.0
4167,4,3,1,3,1.0
4168,2,1,1,1,1.0
4169,5,4,1,4,1.0
4170,6,4,2,5,0.625
4171,3,2,1,2,1.0
4172,3,2,1,2,1.0
4173,3,2,1,2,1.0
4174,3,2,1,2,1.0
4175,2,1,1,1,1.0
4176,3,2,1,2,1.0
4177,3,2,1,2,1.0
4178,3,2,1,2,1.0
4179,4,3,1,3,1.0
4180,2,1,1,1,1.0
4181,3,2,1,2,1.0
4182,6,5,1,5,1.0
4183,4,3,1,3,1.0
4184,3,2,1,2,1.0
4185,3,2,1,2,1.0
4186,2,1,1,1,1.0
4187,4,3,1,3,1.0
4188,3,2,1,2,1.0
4189,3,2,1,2,1.0
4190,2,1,1,1,1.0
4191,3,2,1,2,1.0
4192,2,1,1,1,1.0
4193,2,1,1,1,1.0
4194,4,2,2,3,0.75
4195,2,1,1,1,1.0
4196,2,1,1,1,1.0
4197,2,1,1,1,1.0
4198,8,6,2,7,0.583333
4199,2,1,1,1,1.0
4200,2,1,1,1,1.0
4201,2,1,1,1,1.0
4202,4,3,1,3,1.0
4203,5,4,1,4,1.0
4204,2,1,1,1,1.0
4205,2,1,1,1,1.0
4206,2,1,1,1,1.0
4207,2,1,1,1,1.0
4208,11,9,2,10,0.555556
4209,3,2,1,2,1.0
4210,2,1,1,1,1.0
4211,3,2,1,2,1.0
4212,3,2,1,2,1.0
4213,2,1,1,1,1.0
4214,3,2,1,2,1.0
4215,2,1,1,1,1.0
4216,5,4,1,4,1.0
4217,3,2,1,2,1.0
4218,4,3,1,3,1.0
4219,3,2,1,2,1.0
4220,2,1,1,1,1.0
4221,4,3,1,3,1.0
4222,2,1,1,1,1.0
4223,3,2,1,2,1.0
4224,2,1,1,1,1.0
4225,2,1,1,1,1.0
4226,3,2,1,2,1.0
4227,2,1,1,1,1.0
4228,3,2,1,2,1.0
4229,2,1,1,1,1.0
4230,7,5,2,6,0.6
4231,2,1,1,1,1.0
4232,2,1,1,1,1.0
4233,3,2,1,2,1.0
4234,3,2,1,2,1.0
4235,5,4,1,4,1.0
4236,4,3,1,3,1.0
4237,5,4,1,4,1.0
4238,2,1,1,1,1.0
4239,4,3,1,3,1.0
4240,5,4,1,4,1.0
4241,2,1,1,1,1.0
4242,2,1,1,1,1.0
4243,4,3,1,3,1.0
4244,2,1,1,1,1.0
4245,2,1,1,1,1.0
4246,3,2,1,2,1.0
4247,2,1,1,1,1.0
4248,5,4,1,4,1.0
4249,3,2,1,2,1.0
4250,4,3,1,3,1.0
4251,5,3,2,4,0.666667
4252,6,4,2,5,0.625
4253,2,1,1,1,1.0
4254,2,1,1,1,1.0
4255,3,2,1,2,1.0
4256,2,1,1,1,1.0
4257,3,2,1,2,1.0
4258,3,2,1,2,1.0
4259,3,2,1,2,1.0
4260,3,2,1,2,1.0
4261,2,1,1,1,1.0
4262,2,1,1,1,1.0
4263,2,1,1,1,1.0
4264,3,2,1,2,1.0
4265,5,4,1,4,1.0
4266,2,1,1,1,1.0
4267,6,5,1,5,1.0
4268,5,4,1,4,1.0
4269,3,2,1,2,1.0
4270,3,2,1,2,1.0
4271,2,1,1,1,1.0
4272,2,1,1,1,1.0
4273,4,3,1,3,1.0
4274,3,2,1,2,1.0
4275,3,2,1,2,1.0
4276,3,2,1,2,1.0
4277,3,1,2,2,1.0
4278,4,3,1,3,1.0
4279,2,1,1,1,1.0
4280,2,1,1,1,1.0
4281,2,1,1,1,1.0
4282,2,1,1,1,1.0
4283,2,1,1,1,1.0
4284,3,2,1,2,1.0
4285,5,3,2,4,0.666667
4286,3,2,1,2,1.0
4287,2,1,1,1,1.0
4288,4,2,2,3,0.75
4289,5,4,1,4,1.0
4290,3,2,1,2,1.0
4291,2,1,1,1,1.0
4292,2,1,1,1,1.0
4293,3,2,1,2,1.0
4294,3,2,1,2,1.0
4295,3,2,1,2,1.0
4296,7,6,1,6,1.0
4297,2,1,1,1,1.0
4298,2,1,1,1,1.0
4299,4,3,1,3,1.0
4300,5,4,1,4,1.0
4301,4,3,1,3,1.0
4302,2,1,1,1,1.0
4303,3,2,1,2,1.0
4304,4,3,1,3,1.0
4305,3,2,1,2,1.0
4306,3,2,1,2,1.0
4307,3,2,1,2,1.0
4308,2,1,1,1,1.0
4309,2,1,1,1,1.0
4310,4,3,1,3,1.0
4311,2,1,1,1,1.0
4312,4,3,1,3,1.0
4313,3,2,1,2,1.0
4314,3,2,1,2,1.0
4315,2,1,1,1,1.0
4316,4,3,1,3,1.0
4317,8,6,2,7,0.583333
4318,3,2,1,2,1.0
4319,4,3,1,3,1.0
4320,7,5,2,6,0.6
4321,2,1,1,1,1.0
4322,11,7,4,10,0.357143
4323,3,2,1,2,1.0
4324,4,3,1,3,1.0
4325,2,1,1,1,1.0
4326,2,1,1,1,1.0
4327,2,1,1,1,1.0
4328,2,1,1,1,1.0
4329,5,4,1,4,1.0
4330,4,3,1,3,1.0
4331,3,2,1,2,1.0
4332,2,1,1,1,1.0
4333,4,3,1,3,1.0
4334,3,2,1,2,1.0
4335,3,2,1,2,1.0
4336,3,1,2,2,1.0
4337,2,1,1,1,1.0
4338,2,1,1,1,1.0
4339,3,2,1,2,1.0
4340,8,5,3,7,0.466667
4341,6,4,2,5,0.625
4342,3,2,1,2,1.0
4343,3,2,1,2,1.0
4344,2,1,1,1,1.0
4345,2,1,1,1,1.0
4346,2,1,1,1,1.0
4347,3,2,1,2,1.0
4348,2,1,1,1,1.0
4349,2,1,1,1,1.0
4350,3,2,1,2,1.0
4351,6,5,1,5,1.0
4352,2,1,1,1,1.0
4353,4,3,1,3,1.0
4354,4,3,1,3,1.0
4355,2,1,1,1,1.0
4356,2,1,1,1,1.0
4357,7,5,2,6,0.6
4358,2,1,1,1,1.0
4359,4,3,1,3,1.0
4360,2,1,1,1,1.0
4361,2,1,1,1,1.0
4362,3,2,1,2,1.0
4363,3,2,1,2,1.0
4364,3,2,1,2,1.0
4365,3,2,1,2,1.0
4366,3,2,1,2,1.0
4367,3,2,1,2,1.0
4368,3,2,1,2,1.0
4369,4,3,1,3,1.0
4370,5,3,2,4,0.666667
4371,2,1,1,1,1.0
4372,2,1,1,1,1.0
4373,3,2,1,2,1.0
4374,5,3,2,4,0.666667
4375,3,2,1,2,1.0
4376,2,1,1,1,1.0
4377,6,4,2,5,0.625
4378,8,6,2,7,0.583333
4379,3,2,1,2,1.0
4380,3,2,1,2,1.0
4381,3,2,1,2,1.0
4382,2,1,1,1,1.0
4383,2,1,1,1,1.0
4384,3,2,1,2,1.0
4385,3,2,1,2,1.0
4386,4,3,1,3,1.0
4387,2,1,1,1,1.0
4388,3,2,1,2,1.0
4389,2,1,1,1,1.0
4390,2,1,1,1,1.0
4391,5,3,2,4,0.666667
4392,3,2,1,2,1.0
4393,3,2,1,2,1.0
4394,3,2,1,2,1.0
4395,5,4,1,4,1.0
4396,2,1,1,1,1.0
4397,2,1,1,1,1.0
4398,3,2,1,2,1.0
4399,3,2,1,2,1.0
4400,2,1,1,1,1.0
4401,3,2,1,2,1.0
4402,2,1,1,1,1.0
4403,2,1,1,1,1.0
4404,5,4,1,4,1.0
4405,2,1,1,1,1.0
4406,4,3,1,3,1.0
4407,4,2,2,3,0.75
4408,3,2,1,2,1.0
4409,3,2,1,2,1.0
4410,12,8,4,11,0.34375
4411,3,2,1,2,1.0
4412,2,1,1,1,1.0
4413,3,2,1,2,1.0
4414,5,4,1,4,1.0
4415,3,2,1,2,1.0
4416,4,3,1,3,1.0
4417,2,1,1,1,1.0
4418,4,3,1,3,1.0
4419,2,1,1,1,1.0
4420,3,2,1,2,1.0
4421,2,1,1,1,1.0
4422,2,1,1,1,1.0
4423,3,2,1,2,1.0
4424,3,2,1,2,1.0
4425,3,2,1,2,1.0
4426,3,2,1,2,1.0
4427,3,2,1,2,1.0
4428,2,1,1,1,1.0
4429,5,3,2,4,0.666667
4430,2,1,1,1,1.0
4431,2,1,1,1,1.0
4432,2,1,1,1,1.0
4433,3,2,1,2,1.0
4434,4,3,1,3,1.0
4435,2,1,1,1,1.0
4436,2,1,1,1,1.0
4437,4,3,1,3,1.0
4438,2,1,1,1,1.0
4439,4,3,1,3,1.0
4440,2,1,1,1,1.0
4441,2,1,1,1,1.0
4442,3,2,1,2,1.0
4443,3,2,1,2,1.0
4444,5,3,2,4,0.666667
4445,3,2,1,2,1.0
4446,3,1,2,2,1.0
4447,7,4,3,6,0.5
4448,7,6,1,6,1.0
4449,3,2,1,2,1.0
4450,3,2,1,2,1.0
4451,3,2,1,2,1.0
4452,3,2,1,2,1.0
4453,3,2,1,2,1.0
4454,3,2,1,2,1.0
4455,2,1,1,1,1.0
4456,12,7,5,11,0.314286
4457,2,1,1,1,1.0
4458,3,2,1,2,1.0
4459,3,2,1,2,1.0
4460,2,1,1,1,1.0
4461,4,3,1,3,1.0
4462,3,2,1,2,1.0
4463,6,4,2,5,0.625
4464,3,2,1,2,1.0
4465,4,3,1,3,1.0
4466,2,1,1,1,1.0
4467,3,2,1,2,1.0
4468,2,1,1,1,1.0
4469,3,2,1,2,1.0
4470,4,3,1,3,1.0
4471,2,1,1,1,1.0
4472,2,1,1,1,1.0
4473,6,3,3,5,0.555556
4474,4,3,1,3,1.0
4475,3,2,1,2,1.0
4476,3,2,1,2,1.0
4477,4,3,1,3,1.0
4478,2,1,1,1,1.0
4479,2,1,1,1,1.0
4480,3,2,1,2,1.0
4481,5,4,1,4,1.0
4482,2,1,1,1,1.0
4483,3,2,1,2,1.0
4484,4,3,1,3,1.0
4485,4,3,1,3,1.0
4486,3,2,1,2,1.0
4487,4,3,1,3,1.0
4488,3,2,1,2,1.0
4489,3,2,1,2,1.0
4490,5,3,2,4,0.666667
4491,4,3,1,3,1.0
4492,2,1,1,1,1.0
4493,2,1,1,1,1.0
4494,3,2,1,2,1.0
4495,4,3,1,3,1.0
4496,2,1,1,1,1.0
4497,3,2,1,2,1.0
4498,4,3,1,3,1.0
4499,4,3,1,3,1.0
4500,6,4,2,5,0.625
4501,3,2,1,2,1.0
4502,3,2,1,2,1.0
4503,3,2,1,2,1.0
4504,2,1,1,1,1.0
4505,4,3,1,3,1.0
4506,5,3,2,4,0.666667
4507,2,1,1,1,1.0
4508,2,1,1,1,1.0
4509,2,1,1,1,1.0
4510,4,3,1,3,1.0
4511,3,2,1,2,1.0
4512,3,2,1,2,1.0
4513,3,2,1,2,1.0
4514,2,1,1,1,1.0
4515,3,2,1,2,1.0
4516,2,1,1,1,1.0
4517,4,3,1,3,1.0
4518,4,3,1,3,1.0
4519,4,3,1,3,1.0
4520,3,2,1,2,1.0
4521,2,1,1,1,1.0
4522,5,3,2,4,0.666667
4523,4,3,1,3,1.0
4524,2,1,1,1,1.0
4525,5,4,1,4,1.0
4526,5,4,1,4,1.0
4527,4,3,1,3,1.0
4528,3,2,1,2,1.0
4529,3,2,1,2,1.0
4530,3,2,1,2,1.0
4531,2,1,1,1,1.0
4532,3,2,1,2,1.0
4533,5,4,1,4,1.0
4534,4,3,1,3,1.0
4535,5,4,1,4,1.0
4536,2,1,1,1,1.0
4537,3,2,1,2,1.0
4538,3,2,1,2,1.0
4539,3,2,1,2,1.0
4540,2,1,1,1,1.0
4541,3,2,1,2,1.0
4542,2,1,1,1,1.0
4543,3,2,1,2,1.0
4544,3,2,1,2,1.0
4545,3,2,1,2,1.0
4546,4,2,2,3,0.75
4547,2,1,1,1,1.0
4548,2,1,1,1,1.0
4549,4,3,1,3,1.0
4550,2,1,1,1,1.0
4551,2,1,1,1,1.0
4552,2,1,1,1,1.0
4553,3,2,1,2,1.0
4554,2,1,1,1,1.0
4555,2,1,1,1,1.0
4556,4,3,1,3,1.0
4557,3,2,1,2,1.0
4558,2,1,1,1,1.0
4559,2,1,1,1,1.0
4560,3,2,1,2,1.0
4561,2,1,1,1,1.0
4562,3,2,1,2,1.0
4563,4,3,1,3,1.0
4564,3,2,1,2,1.0
4565,3,2,1,2,1.0
4566,2,1,1,1,1.0
4567,2,1,1,1,1.0
4568,2,1,1,1,1.0
4569,2,1,1,1,1.0
4570,4,3,1,3,1.0
4571,2,1,1,1,1.0
4572,2,1,1,1,1.0
4573,3,2,1,2,1.0
4574,2,1,1,1,1.0
4575,3,2,1,2,1.0
4576,2,1,1,1,1.0
4577,3,2,1,2,1.0
4578,3,2,1,2,1.0
4579,2,1,1,1,1.0
4580,4,3,1,3,1.0
4581,3,2,1,2,1.0
4582,3,2,1,2,1.0
4583,2,1,1,1,1.0
4584,4,3,1,3,1.0
4585,2,1,1,1,1.0
4586,3,2,1,2,1.0
4587,3,2,1,2,1.0
4588,2,1,1,1,1.0
4589,2,1,1,1,1.0
4590,2,1,1,1,1.0
4591,4,3,1,3,1.0
4592,3,2,1,2,1.0
4593,4,3,1,3,1.0
4594,3,2,1,2,1.0
4595,2,1,1,1,1.0
4596,2,1,1,1,1.0
4597,2,1,1,1,1.0
4598,2,1,1,1,1.0
4599,3,2,1,2,1.0
4600,3,2,1,2,1.0
4601,2,1,1,1,1.0
4602,6,4,2,5,0.625
4603,2,1,1,1,1.0
4604,2,1,1,1,1.0
4605,3,2,1,2,1.0
4606,3,2,1,2,1.0
4607,3,2,1,2,1.0
4608,3,2,1,2,1.0
4609,5,3,2,4,0.666667
4610,3,2,1,2,1.0
4611,4,3,1,3,1.0
4612,2,1,1,1,1.0
4613,2,1,1,1,1.0
4614,2,1,1,1,1.0
4615,2,1,1,1,1.0
4616,3,2,1,2,1.0
4617,2,1,1,1,1.0
4618,4,3,1,3,1.0
4619,3,2,1,2,1.0
4620,3,2,1,2,1.0
4621,3,2,1,2,1.0
4622,2,1,1,1,1.0
4623,2,1,1,1,1.0
4624,2,1,1,1,1.0
4625,3,2,1,2,1.0
4626,4,3,1,3,1.0
4627,3,2,1,2,1.0
4628,3,2,1,2,1.0
4629,3,2,1,2,1.0
4630,3,2,1,2,1.0
4631,3,2,1,2,1.0
4632,2,1,1,1,1.0
4633,3,2,1,2,1.0
4634,2,1,1,1,1.0
4635,4,3,1,3,1.0
4636,3,2,1,2,1.0
4637,2,1,1,1,1.0
4638,5,3,2,4,0.666667
4639,2,1,1,1,1.0
4640,2,1,1,1,1.0
4641,3,2,1,2,1.0
4642,4,3,1,3,1.0
4643,2,1,1,1,1.0
4644,3,2,1,2,1.0
4645,4,3,1,3,1.0
4646,5,4,1,4,1.0
4647,2,1,1,1,1.0
4648,2,1,1,1,1.0
4649,4,3,1,3,1.0
4650,2,1,1,1,1.0
4651,2,1,1,1,1.0
4652,3,2,1,2,1.0
4653,2,1,1,1,1.0
4654,3,2,1,2,1.0
4655,2,1,1,1,1.0
4656,4,3,1,3,1.0
4657,4,3,1,3,1.0
4658,2,1,1,1,1.0
4659,2,1,1,1,1.0
4660,3,2,1,2,1.0
4661,3,2,1,2,1.0
4662,2,1,1,1,1.0
4663,2,1,1,1,1.0
4664,4,3,1,3,1.0
4665,2,1,1,1,1.0
4666,3,2,1,2,1.0
4667,3,2,1,2,1.0
4668,2,1,1,1,1.0
4669,2,1,1,1,1.0
4670,3,2,1,2,1.0
4671,2,1,1,1,1.0
4672,2,1,1,1,1.0
4673,2,1,1,1,1.0
4674,5,4,1,4,1.0
