merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs,txn_count_percentile,user_count_percentile,transaction_value_percentile,high_failure_flag,high_pending_flag,negative_transaction_flag,high_chargeback_flag,critical_chargeback_flag,inactive_flag,ticket_deviation_risk,user_to_txn_ratio,high_user_concentration_flag,merchant_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band,network_user_count,network_transaction_count,network_total_amount,network_chargeback_count,avg_relationship_risk,max_relationship_risk,network_chargeback_rate,degree,component_id,network_activity_score,suspicious_component_flag,unified_merchant_risk_score,unified_merchant_risk_band,investigation_reasons
MCH1052,5,62222.29,12444.458,5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.9414979505651472,0,0,0,0,0,0,0.0,1.0,0,9.43,LOW,1,0.272228,88.8,0,MEDIUM,5,5,62222.29,0,23.736,29.73,0.0,5,136,98.14,1,40.13,MEDIUM,MANY_CONNECTED_USERS|SUSPICIOUS_NETWORK_COMPONENT
MCH1053,4,44870.2424191,11217.560604775,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"gera, grover and sehgal",Mobile Recharge,Individual,Amritsar,Punjab,ACTIVE,-708.11,4814.0,1,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8304558439945349,1,0,0,0,0,0,0.0,1.0,0,13.44,LOW,1,0.221879,49.71,0,LOW,4,4,44870.2424191,0,28.145,37.91,0.0,4,2407,94.81,1,34.63,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1054,4,65716.24,16429.06,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheema Ltd,Department Store,PRIVATE-LIMITED,Pune,Maharashtra,ACTIVE,868.09,5311.0,1,0,0,17.925526155122167,17.925526155122167,0.8575332256862501,0.8575332256862501,0.9560303067941872,0,0,0,0,0,0,8.37023989844975e-05,1.0,0,9.07,LOW,1,0.268374,70.98,0,LOW,4,4,65716.24,0,25.5875,29.41,0.0,4,2949,97.0,1,36.44,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1055,2,27225.28,13612.64,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dhingra-Kapoor,Retail,partnership,BLR,Karnataka,ACTIVE,-770.74,5311.0,1,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.5913551111663148,0,0,0,0,0,0,0.0,1.0,0,5.05,LOW,1,0.273121,96.19,0,HIGH,2,2,27225.28,0,23.28,29.51,0.0,2,2883,80.95,0,32.44,MEDIUM,ML_ANOMALY
MCH1056,2,25903.17,12951.585,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mital-Jhaveri,Department Stores,PARTNERSHIP,ASR,Punjab,ACTIVE,5938.05,5311.0,1,0,0,1.1811175385858994,1.1811175385858994,0.4191404794435474,0.4191404794435474,0.5678797664886349,0,0,0,0,0,0,5.515172643010813e-06,1.0,0,4.94,LOW,1,0.270827,80.25,0,MEDIUM,2,2,25903.170000000002,0,22.865000000000002,26.11,0.0,2,3849,80.41,0,29.09,MEDIUM,NO_MAJOR_SIGNAL
MCH1057,3,-3004.0,-1001.3333333333334,3,1,1,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.0701776176872438,1,0,1,0,0,0,0.0,1.0,0,13.77,LOW,1,0.064683,7.74,0,LOW,3,3,26249.88,0,27.243333333333336,36.36,0.0,3,3196,86.53,1,25.5,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1058,4,26829.1901967,6707.297549174999,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Vyas,VirkandDatta",DEPT_STORE,partnership,Poona,Maharashtra,ACTIVE,1504.39,5311.0,1,0,0,3.4584832052692445,3.4584832052692445,0.8575332256862501,0.8575332256862501,0.5842752453111415,1,0,0,0,0,0,1.6149224219335458e-05,1.0,0,12.21,LOW,1,0.216042,46.98,0,LOW,4,4,26829.1901967,1,30.935,45.37,0.25,4,1874,89.62,1,33.17,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1059,3,45995.04,15331.68,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8458576574338591,0,0,0,0,0,0,0.0,1.0,0,7.65,LOW,1,0.272795,94.13,0,MEDIUM,3,3,45995.04,0,24.513333333333332,28.27,0.0,3,1496,92.24,1,39.71,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1060,1,14301.09,14301.09,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Subramaniam, Rama and Contractor",Transport,individual,HYDERABAD,Telangana,ACTIVE,0.48,4131.0,1,0,0,29792.937500000004,29792.937500000004,0.133461681778661,0.133461681778661,0.2807104707489752,0,0,0,0,0,0,0.1391167165730652,1.0,0,4.16,LOW,1,0.153305,23.36,0,LOW,1,1,14301.09,0,23.51,23.51,0.0,1,4428,41.22,0,13.43,LOW,NO_MAJOR_SIGNAL
MCH1061,3,23437.1134512,7812.371150399999,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.5077630108061111,0,0,0,0,0,0,0.0,1.0,0,5.96,LOW,1,0.272146,87.47,0,MEDIUM,3,3,23437.1134512,1,29.77333333333333,44.61,0.3333333333333333,3,527,83.38,1,37.09,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1062,2,16069.170000000002,8034.585000000001,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.3224444168426282,0,1,0,0,0,0,0.0,1.0,0,8.71,LOW,1,0.171108,28.55,0,LOW,2,2,16069.170000000002,0,21.33,22.51,0.0,2,81,65.43,0,19.18,LOW,NO_MAJOR_SIGNAL
MCH1063,2,37797.42,18898.71,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Samra, Sur and Venkataraman",Retail Other,PRIVATE_LIMITED,Chennai,Tamil Nadu,ACTIVE,1297.7,5999.0,1,0,0,13.563234954149648,13.563234954149648,0.4191404794435474,0.4191404794435474,0.7476089926717178,1,0,0,0,0,0,6.333288595427448e-05,1.0,0,15.83,LOW,1,0.178096,30.68,0,LOW,2,2,37797.42,0,37.245,45.97,0.0,2,3884,84.3,1,32.0,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1064,4,69917.23,17479.3075,4,3,1,2,0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Mishra-Badami,Books,SOLE-PROPRIETOR,lucknow,Uttar Pradesh,ACTIVE,2393.66,5942.0,1,0,0,6.302335126960387,6.302335126960387,0.8575332256862501,0.8575332256862501,0.9690721649484536,1,1,0,0,0,0,2.942845664700976e-05,1.0,0,19.13,LOW,1,0.083244,12.12,0,LOW,4,4,69917.23,1,40.775,55.64,0.25,4,2100,97.22,1,31.74,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1065,1,22612.8,22612.8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.4850329151658179,0,0,0,0,0,0,0.0,1.0,0,3.09,LOW,1,0.270903,80.82,0,MEDIUM,1,1,22612.8,1,58.07,58.07,1.0,1,4782,54.53,1,34.12,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1066,3,22318.3316939,7439.443897966667,3,2,1,0,0,0.3333333333333333,0.0,0.0,1.0,2828.9,0.0,0.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.4764625512358713,1,0,0,1,0,0,0.0,1.0,0,20.8,LOW,1,0.115526,15.81,0,LOW,3,3,22318.3316939,0,27.439999999999998,41.12,0.0,3,1246,81.54,1,30.5,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1067,1,7864.73,7864.73,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1524034281455719,0,0,0,0,0,0,0.0,1.0,0,1.43,LOW,1,0.258937,58.83,0,LOW,1,1,7864.73,0,19.29,19.29,0.0,1,5897,31.66,0,17.65,LOW,NO_MAJOR_SIGNAL
MCH1068,3,26408.800000000003,8802.933333333334,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Mall-Palan,Other,sole_proprietor,Jaipur,Rajasthan,ACTIVE,663.04,,1,0,0,12.27662483912484,12.27662483912484,0.684076512234505,0.684076512234505,0.5758290895540926,0,1,0,0,0,0,5.732512070078295e-05,1.0,0,9.63,LOW,1,0.198043,40.91,0,LOW,3,3,26408.800000000003,0,21.02,24.68,0.0,3,2071,86.59,1,29.24,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1069,5,100072.17,20014.434,5,3,0,1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.9980126692336356,0,1,0,0,0,0,0.0,1.0,0,11.72,LOW,1,0.218633,47.83,0,LOW,5,5,100072.17,0,28.008,29.74,0.0,5,1989,99.11,1,33.72,MEDIUM,MANY_CONNECTED_USERS|SUSPICIOUS_NETWORK_COMPONENT
MCH1070,4,38695.4,9673.85,4,3,0,0,0,0.0,0.0,0.0,1.0,262.38,0.0,0.0,0.25,Pandya PLC,Misc Retail,Private Limited,chennai,Tamil Nadu,ACTIVE,1259.2,5999.0,1,0,0,6.682536531130876,6.682536531130876,0.8575332256862501,0.8575332256862501,0.7605266426530866,0,0,0,1,0,0,3.120378917286986e-05,1.0,0,14.34,LOW,1,0.181351,32.68,0,LOW,4,4,38695.4,1,31.08,49.53,0.25,4,307,93.39,1,31.87,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1071,5,40513.8,8102.76,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShankarGroup,Hotel,INDIVIDUAL,MUMBAI,Maharashtra,ACTIVE,-389.19,7011.0,1,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.784250403676562,0,0,0,0,0,0,0.0,1.0,0,8.65,LOW,1,0.271996,86.32,0,MEDIUM,5,5,40513.8,1,25.827999999999996,44.23,0.2,5,2,95.26,1,39.13,MEDIUM,MANY_CONNECTED_USERS|HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1072,3,54541.55,18180.516666666663,3,1,0,0,0,0.0,0.0,0.0,1.0,2950.32,1.0,0.0,0.3333333333333333,Kalla-Khalsa,Restaurants,private_limited,mumbai,Maharashtra,INACTIVE,422.23,5812.0,1,0,0,42.05832524137713,42.05832524137713,0.684076512234505,0.684076512234505,0.9068438703266676,0,0,0,1,1,1,0.0001963893661758,1.0,0,16.29,LOW,1,0.167285,27.45,0,LOW,3,3,54541.55,1,36.64666666666667,51.73,0.3333333333333333,3,953,93.31,1,32.45,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1073,6,11263.323456000002,1877.2205760000004,6,2,1,1,1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,"Dasgupta,RayandDara",MEDICAL_STORE,partnership,Lucknow,Uttar Pradesh,SUSPENDED,1002.63,,1,1,0,0.8722964363723411,0.8722964363723411,0.9825487517078624,0.9825487517078624,0.2148801391131536,0,1,1,0,0,0,4.073147070727946e-06,1.0,1,22.65,LOW,1,0.008245,3.47,0,LOW,6,6,59320.323456,0,26.58,38.08,0.0,6,1343,98.51,1,30.66,MEDIUM,MANY_CONNECTED_USERS|SUSPICIOUS_NETWORK_COMPONENT
MCH1074,1,0.657773,0.657773,1,1,0,0,0,0.0,0.0,0.0,2.0,2146.4700000000003,1.0,0.0,2.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0216122220842131,0,0,0,1,1,0,0.0,1.0,0,25.78,MEDIUM,1,0.00788,3.4,0,LOW,1,1,0.657773,0,18.95,18.95,0.0,1,3598,20.41,0,18.8,LOW,NO_MAJOR_SIGNAL
MCH1075,1,11231.45,11231.45,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pingle-Mohan,Medical,SOLE-PROPRIETOR,ludhiana,Punjab,ACTIVE,1639.19,5912.0,1,0,0,5.8518292571330965,5.8518292571330965,0.133461681778661,0.133461681778661,0.2142590982486647,0,0,0,0,0,0,2.732484073443768e-05,1.0,0,1.74,LOW,1,0.25916,59.0,0,LOW,1,1,11231.45,0,21.32,21.32,0.0,1,4778,36.58,0,18.55,LOW,NO_MAJOR_SIGNAL
MCH1076,1,17918.0,17918.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3634331138988945,0,0,0,0,0,0,0.0,1.0,0,2.48,LOW,1,0.266602,68.54,0,LOW,1,1,17918.0,0,25.29,25.29,0.0,1,2959,46.9,0,22.29,LOW,NO_MAJOR_SIGNAL
MCH1077,2,34499.2,17249.6,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Peri, Pai and Dani",Department Stores,Individual,Pune,Maharashtra,ACTIVE,1189.85,5311.0,1,0,0,13.49728957431609,13.49728957431609,0.4191404794435474,0.4191404794435474,0.7025214259098249,0,0,0,0,0,0,6.302495711323261e-05,1.0,0,5.61,LOW,1,0.269307,74.03,0,LOW,2,2,34499.2,1,40.685,52.36,0.5,2,3129,83.39,1,35.3,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1078,4,35236.699889,8809.17497225,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.7139485778164203,0,0,0,0,0,0,0.0,1.0,0,7.86,LOW,1,0.272457,91.99,0,MEDIUM,4,4,35236.699888999996,1,28.502499999999998,48.55,0.25,4,1767,92.43,1,39.81,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1079,4,52637.75,13159.4375,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharaf and Sons,Mobile Recharge,Sole Proprietor,Poona,Maharashtra,ACTIVE,455.39,,1,0,0,27.89707174070577,27.89707174070577,0.8575332256862501,0.8575332256862501,0.8970314246677431,0,0,0,0,0,0,0.0001302640608221,1.0,0,8.77,LOW,1,0.263695,64.3,0,LOW,4,4,52637.75,2,37.417500000000004,56.78,0.5,4,5140,95.99,1,36.02,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1080,6,88850.1,14808.35,6,4,0,1,0,0.0,0.1666666666666666,0.0,1.0,752.1,0.0,0.0,0.1666666666666666,,,,,,,0.0,,0,0,0,0.0,0.0,0.9825487517078624,0.9825487517078624,0.9924233014532357,0,1,0,1,0,0,0.0,1.0,1,15.71,LOW,1,0.142126,21.36,0,LOW,6,6,88850.1,1,31.161666666666665,48.7,0.16666666666666666,6,2108,99.6,1,30.99,MEDIUM,MANY_CONNECTED_USERS|HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1081,3,29514.030529,9838.010176333331,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mistry Group,FOOD_SERVICES,private_limited,Mumbay,Maharashtra,ACTIVE,2299.04,5812.0,1,0,0,3.279181822122857,3.279181822122857,0.684076512234505,0.684076512234505,0.62625760775059,1,0,0,0,0,0,1.5311984866877023e-05,1.0,0,13.22,LOW,1,0.210344,43.68,0,LOW,3,3,29514.030529,0,27.846666666666664,47.29,0.0,3,1319,87.72,1,32.56,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1082,1,7026.5,7026.5,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oommen Inc,Hotel,Partnership,amritsar,Punjab,ACTIVE,833.19,110.0,1,0,0,7.433250519089282,7.433250519089282,0.133461681778661,0.133461681778661,0.1377468637436343,0,0,0,0,0,0,3.470921273475412e-05,1.0,0,1.36,LOW,1,0.254844,56.06,0,LOW,1,1,7026.5,0,21.04,21.04,0.0,1,2407,30.56,1,22.12,LOW,SUSPICIOUS_NETWORK_COMPONENT
MCH1083,3,46991.28,15663.76,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8550490622282946,0,0,0,0,0,0,0.0,1.0,0,7.7,LOW,1,0.272795,94.13,0,MEDIUM,3,3,46991.28,1,34.913333333333334,57.96,0.3333333333333333,3,3955,92.41,1,40.79,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1084,1,22882.8,22882.8,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.49273382188548,0,0,0,0,0,0,0.0,1.0,0,3.13,LOW,1,0.270903,80.82,0,MEDIUM,1,1,22882.8,0,28.22,28.22,0.0,1,3605,54.97,0,26.2,MEDIUM,NO_MAJOR_SIGNAL
MCH1085,1,24345.27,24345.27,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.533349894423053,0,1,0,0,0,0,0.0,1.0,0,13.33,LOW,1,0.07012,8.86,0,LOW,1,1,24345.27,0,30.76,30.76,0.0,1,3723,57.41,0,17.92,LOW,NO_MAJOR_SIGNAL
MCH1087,1,16140.0,16140.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mitter, Sawhney and Luthra",Hotels,Partnership,Madras,Tamil Nadu,SUSPENDED,2381.71,7011.0,1,1,0,5.776643671983575,5.776643671983575,0.133461681778661,0.133461681778661,0.3245559557818904,0,0,0,0,0,0,2.6973765190455948e-05,1.0,0,12.29,LOW,1,0.262524,63.15,0,LOW,1,1,16140.0,0,26.0,26.0,0.0,1,5249,44.05,0,26.39,MEDIUM,NO_MAJOR_SIGNAL
MCH1089,2,0.2635347,0.13176735,2,2,0,0,0,0.0,0.0,0.0,1.0,542.9,0.0,0.0,0.5,RANDHAWA-BARAD,BOOKS_STATIONERY,INDIVIDUAL,Jalandhar,Punjab,ACTIVE,8714.78,5942.0,1,0,0,-0.9999848800141828,0.9999848800141828,0.4191404794435474,0.4191404794435474,0.0150291889206309,0,0,0,1,0,0,4.669382236319721e-06,1.0,0,14.67,LOW,1,0.171155,28.57,0,LOW,2,2,0.2635347,2,46.34,46.62,1.0,2,259,41.27,1,27.54,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1090,1,13660.74,13660.74,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.2658054900012421,0,0,0,0,0,0,0.0,1.0,0,2.0,LOW,1,0.264338,65.09,0,LOW,1,1,13660.74,0,20.28,20.28,0.0,1,2990,40.25,0,20.17,LOW,NO_MAJOR_SIGNAL
MCH1091,3,48599.71000000001,16199.903333333335,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8713203328779033,1,0,0,0,0,0,0.0,1.0,0,14.44,LOW,1,0.212485,44.57,0,LOW,3,3,48599.71000000001,0,32.75666666666667,46.15,0.0,3,993,92.71,1,34.4,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1092,1,7957.06,7957.06,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1541423425661408,0,1,0,0,0,0,0.0,1.0,0,11.44,LOW,1,0.078488,10.57,0,LOW,1,1,7957.06,0,22.37,22.37,0.0,1,5907,31.78,0,13.82,LOW,NO_MAJOR_SIGNAL
MCH1093,5,75956.00987770001,15191.201975540002,5,3,2,1,0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,"dubey, uppal and bhatt",FOOD_SERVICES,PRIVATE_LIMITED,Poona,Maharashtra,INACTIVE,4005.67,5812.0,1,0,0,2.7924247318276345,2.7924247318276345,0.9454105080114272,0.9454105080114272,0.9808719413737425,1,1,0,0,0,1,1.3039095589996208e-05,1.0,0,19.63,LOW,1,0.116512,16.11,0,LOW,5,5,75956.00987770001,0,33.372,46.81,0.0,5,1702,98.8,1,32.24,MEDIUM,MANY_CONNECTED_USERS|SUSPICIOUS_NETWORK_COMPONENT
MCH1094,3,13282.93,4427.643333333333,3,2,0,0,0,0.0,0.0,0.0,1.0,565.73,0.0,1.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.2561172525152155,0,0,0,1,0,0,0.0,1.0,0,13.03,LOW,1,0.181987,33.2,0,LOW,3,3,13282.93,0,18.393333333333334,18.81,0.0,3,3346,67.15,1,27.36,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1095,2,39338.92,19669.46,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mander Group,phone service,PARTNERSHIP,kolkata,West Bengal,ACTIVE,1277.94,4814.0,1,0,0,14.391536378859728,14.391536378859728,0.4191404794435474,0.4191404794435474,0.7700906719662154,0,0,0,0,0,0,6.72006003929215e-05,1.0,0,5.95,LOW,1,0.269606,74.85,0,LOW,2,2,39338.92,1,40.33,58.03,0.5,2,3998,84.76,1,35.75,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1096,4,50655.06,12663.765,4,2,2,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Subramanian-Prasad,Fashion,INDIVIDUAL,Hyd,Telangana,ACTIVE,8373.82,5699.0,1,0,0,0.5123044202048767,0.5123044202048767,0.8575332256862501,0.8575332256862501,0.8854800645882499,1,0,0,0,0,0,2.3921813290404925e-06,1.0,0,18.72,LOW,1,0.171197,28.58,0,LOW,4,4,50655.06,0,33.302499999999995,47.1,0.0,4,3128,95.8,1,33.92,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1097,1,3111.18,3111.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Narayan, Datta and Chowdhury",Other,INDIVIDUAL,LKO,Uttar Pradesh,ACTIVE,343.8,5999.0,1,0,0,8.049389179755671,8.049389179755671,0.133461681778661,0.133461681778661,0.0715439075891193,0,0,0,0,0,0,3.758624315263869e-05,1.0,0,1.03,LOW,1,0.248943,53.96,0,LOW,1,1,3111.18,0,15.32,15.32,0.0,1,4702,25.15,0,15.41,LOW,NO_MAJOR_SIGNAL
MCH1098,1,6363.08,6363.08,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"raval, yadav and yogi",Hotel,Private Limited,Jaipur,Rajasthan,ACTIVE,0.181,7011.0,1,0,0,35154.13812154697,35154.13812154697,0.133461681778661,0.133461681778661,0.1260712954912433,1,0,0,0,0,0,0.1641505900324745,1.0,0,23.76,LOW,-1,-0.016598,2.41,1,LOW,1,1,6363.08,0,39.95,39.95,0.0,1,4054,29.59,0,20.5,LOW,NO_MAJOR_SIGNAL
MCH1099,2,22656.6,11328.3,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.4863992050676934,0,0,0,0,0,0,0.0,1.0,0,4.53,LOW,1,0.272002,86.57,0,MEDIUM,2,2,22656.600000000002,1,36.865,46.25,0.5,2,1181,76.12,1,36.1,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1100,2,10763.7510648,5381.8755324,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,swamy inc,Retail,Partnership,Ludhiana,Punjab,INACTIVE,2008.22,5311.0,1,0,0,1.6799232815129816,1.6799232815129816,0.4191404794435474,0.4191404794435474,0.2055645261458204,1,0,0,0,0,1,7.844322535122127e-06,1.0,0,13.12,LOW,1,0.184778,35.11,0,LOW,2,2,10763.7510648,0,27.91,32.74,0.0,2,2275,57.4,1,27.77,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1101,1,13714.54,13714.54,1,0,0,0,0,0.0,0.0,0.0,2.0,5055.03,0.0,0.0,2.0,Mangal Inc,Medical,individual,Madras,Tamil Nadu,ACTIVE,2025.16,5912.0,1,0,0,5.772077267968951,5.772077267968951,0.133461681778661,0.133461681778661,0.2666749472115265,0,0,0,1,0,0,2.695244258226867e-05,1.0,0,27.0,MEDIUM,1,0.004691,3.23,0,LOW,1,1,13714.54,0,29.76,29.76,0.0,1,5923,40.33,0,22.51,LOW,NO_MAJOR_SIGNAL
MCH1102,1,1393.44,1393.44,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0460812321450751,0,0,0,0,0,0,0.0,1.0,0,0.9,LOW,1,0.254562,55.96,0,LOW,1,1,1393.44,0,16.77,16.77,0.0,1,222,22.79,1,20.64,LOW,SUSPICIOUS_NETWORK_COMPONENT
MCH1103,2,13854.54,6927.27,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.270276984225562,0,0,0,0,0,0,0.0,1.0,0,3.45,LOW,1,0.270572,78.44,0,LOW,2,2,13854.54,0,19.145,20.98,0.0,2,5042,62.08,0,25.71,MEDIUM,NO_MAJOR_SIGNAL
