complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,complaint_id_raw,txn_id_raw,user_id_raw,merchant_id_raw,disputed_amount_negative_flag,disputed_amount_missing_flag,txn_id_missing_flag,transaction_timestamp_missing_flag,reported_timestamp_missing_flag,bank_response_timestamp_missing_flag,critical_flag,high_flag
CBK0001680,TXN00009645,USR11085,MCH7073,2026-01-31 16:31:00,2026-02-02 00:00:00,3937.19,not delivered,Complaint received after multiple failed attempts.,OPEN,,MEDIUM,chatbot,CBK0001680,TXN00009645,USR11085,MCH 7073,0,0,0,0,0,1,0,0
CBK0002041,TXN00015934,USR69637,MCH2240,,2026-03-24 00:00:00,1508.23,complaint,Customer complaint text unclear due to poor call center notes.,CLOSED,2026-04-17 00:00:00,HIGH,CHATBOT,CBK0002041,TXN00015934,USR69637,MCH2240,0,0,0,1,0,0,0,1
CBK0002780,TXN40959,USR75376,MCH4293,2026-02-26 00:00:00,2026-03-13 00:00:00,823.15,item not received,User says UPI PIN was not entered by them.,WIP,,HIGH,chatbot,CBK0002780,TXN40959,USR75376,MCH 4293,0,0,0,0,0,1,0,1
CBK0000294,TXN00019876,USR55690,MCH6739,,,2134.32,Duplicate Debit,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,PENDING_BANK,2026-03-20 23:37:00,LOW,ivr,CBK0000294,TXN00019876,USR55690,MCH6739,0,0,0,1,1,0,0,0
CBK0002617,TXN00016671,USR-60544,MCH7838,2026-02-09 00:00:00,2026-02-24 00:00:00,1587.1,Customer Dispute,User claims account was compromised before transaction.,REJECTED,2026-03-17 23:17:16,LOW,Call Center,CBK0002617,TXN00016671,USR-60544,MCH7838,0,0,0,0,0,0,0,0
CBK0001175,TXN61071,USR22543,MCH3116,2026-02-04 15:43:17,2026-02-10 00:00:00,,customer issue,customer says amount was debited twice.,In Progress,2026-02-22 11:43:00,CRITICAL,chatbot,CBK0001175,TXN61071,USR22543,MCH3116,0,1,0,0,0,0,1,0
CBK0001087,TXN00014733,USR20889,MCH5264,2026-06-02 00:00:00,2026-02-06 00:00:00,1558.23,merchant service issue,Suspicious high-value payment disputed by customer.,In Progress,,HIGH,Call Center,CBK0001087,TXN00014733,USR20889,MCH5264,0,0,0,0,0,1,0,1
CBK0002077,TXN00005419,USR-55970,MCH9128,2026-01-22 00:00:00,2026-01-30 00:00:00,0.8383,Fraud Suspected,Payment made to unknown merchant as per customer statement.,Rejected,2026-02-25 00:00:00,LOW,Call Center,CBK0002077,TXN00005419,USR-55970,MCH9128,0,0,0,0,0,0,0,0
CBK0001820,TXN00007866,USR51854,MCH1450,2026-02-21 00:00:00,2026-02-22 00:00:00,-2477.45,incorrect amount,complaint received after multiple failed attempts.,Rejected,2026-03-23 19:57:00,LOW,Email,CBK0001820,TXN00007866,USR51854,MCH1450,1,0,0,0,0,0,0,0
CBK0001018,TXN00018348,USR13510,1320,2026-01-28 00:00:00,2026-02-13 05:26:28,1207.49,Unauthorized Transaction,Complaint received after multiple failed attempts.,Resolved,2026-02-17 00:00:00,LOW,App,CBK0001018,TXN00018348,USR13510,1320,0,0,0,0,0,0,0,0
CBK0001949,TXN00000319,USR60096,MCH4998,2026-02-19 00:00:00,2026-02-24 00:00:00,0.2189,customer issue,Customer says amount was debited twice.,PENDING_BANK,2026-03-21 00:00:00,MEDIUM,Email,CBK0001949,TXN00000319,USR60096,MCH-4998,0,0,0,0,0,0,0,0
CBK0000860,TXN00007296,USR97580,MCH3701,2026-02-04 00:00:00,,1425.61,delivery issue,Suspicious high-value payment disputed by customer.,Pending Bank,,MEDIUM,CHATBOT,CBK0000860,TXN00007296,USR97580,MCH3701,0,0,0,0,1,1,0,0
CBK0000879,TXN00018041,USR59366,MCH6145,2026-03-14 00:00:00,2026-03-24 00:00:00,479.19,scam,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,2026-03-25 00:00:00,LOW,ivr,CBK0000879,TXN00018041,USR59366,MCH6145,0,0,0,0,0,0,0,0
CBK0001383,TXN00005315,USR50648,MCH2822,2026-03-06 00:00:00,2026-03-12 00:00:00,819.89,Customer Dispute,User reports money deducted but merchant denies receiving payment.,OPEN,2026-03-27 05:23:46,LOW,chatbot,CBK0001383,TXN00005315,USR50648,MCH2822,0,0,0,0,0,0,0,0
CBK0001532,,USR52450,MCH6244,,2026-03-12 00:00:00,3174.58,complaint,User reports money deducted but merchant denies receiving payment.,Rejected,2026-03-30 00:00:00,LOW,IVR,CBK0001532,,USR52450,MCH6244,0,0,1,1,0,0,0,0
CBK0000448,TXN00013063,USR62513,MCH8391,2026-02-14 00:00:00,,395.16,merchant service issue,Suspicious high-value payment disputed by customer.,Rejected,2026-02-17 10:59:00,MEDIUM,Email,CBK0000448,TXN00013063,USR62513,MCH8391,0,0,0,0,1,0,0,0
CBK0002336,TXN00014456,USR56287,MCH4473,,2026-01-10 09:07:37,4534.17,merchant service issue,Merchant service was not delivered after payment.,PENDING_BANK,2026-02-05 00:00:00,LOW,Email,CBK0002336,TXN00014456,USR56287,MCH 4473,0,0,0,1,0,0,0,0
CBK0001121,TXN00005396,USR14769,MCH8455,2026-01-23 08:19:00,,2926.18,scam,Customer says transaction was not authorized.,Open,,MEDIUM,Email,CBK0001121,TXN00005396,usr14769,MCH-8455,0,0,0,0,1,1,0,0
CBK0001266,TXN00017098,USR19427,MCH5980,2026-01-30 00:00:00,2026-02-02 14:20:47,1358.37,DUP_DEBIT,Complaint received after multiple failed attempts.,Rejected,2026-03-02 00:00:00,MEDIUM,chatbot,CBK0001266,TXN00017098,USR19427,MCH5980,0,0,0,0,0,0,0,0
CBK0001732,TXN00007456,USR17657,MCH3806,2026-03-17 00:00:00,2026-03-17 00:00:00,0.2655,Fraud Suspected,User claims account was compromised before transaction.,CLOSED,,CRITICAL,Branch,CBK0001732,TXN00007456,usr17657,MCH3806,0,0,0,0,0,1,1,0
CBK0000575,TXN00009966,USR_40897,MCH9575,2026-02-23 00:00:00,2026-02-23 00:00:00,606.33,item not received,merchant service was not delivered after payment.,REJECTED,,CRITICAL,Email,CBK0000575,TXN00009966,usr_40897,MCH9575,0,0,0,0,0,1,1,0
CBK0002268,TXN00008063,USR89588,MCH1457,2026-03-08 00:00:00,2026-03-19 00:00:00,2296.42,complaint,User says UPI PIN was not entered by them.,Open,2026-03-28 00:00:00,HIGH,Branch,CBK0002268,TXN00008063,USR89588,MCH1457,0,0,0,0,0,0,0,1
CBK0001126,TXN00007982,USR35882,MCH4473,2026-03-28 21:42:00,,-3415.3,unauthorized_transaction,Merchant service was not delivered after payment.,Closed,,HIGH,Email,CBK0001126,TXN00007982,USR 35882,MCH4473,1,0,0,0,1,1,0,1
CBK0002517,TXN-00011567,USR30157,MCH1130,2026-01-26 00:00:00,2026-01-26 22:31:00,-7727.83,complaint,Customer says transaction was not authorized. urgent,Closed,2026-01-30 22:31:46,MEDIUM,Call Center,CBK0002517,txn-00011567,USR30157,MCH1130,1,0,0,0,0,0,0,0
CBK0001815,TXN00017040,USR53591,MCH4590,2026-03-11 16:43:08,,2935.06,item not received,Payment made to unknown merchant as per customer statement.,WIP,2026-05-04 00:00:00,MEDIUM,IVR,CBK0001815,TXN00017040,USR53591,MCH4590,0,0,0,0,1,0,0,0
CBK0000752,TXN00012584,USR47668,MCH3678,2026-01-17 00:00:00,2026-02-16 00:00:00,397.91,Customer Dispute,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,CLOSED,,LOW,App,CBK0000752,TXN00012584,USR47668,mch3678,0,0,0,0,0,1,0,0
CBK0000688,TXN00018235,USR63160,MCH6399,2026-02-17 08:49:47,2026-02-19 00:00:00,5681.16,Customer Dispute,User says UPI PIN was not entered by them.,Rejected,2026-03-18 00:00:00,HIGH,App,CBK0000688,TXN00018235,USR63160,MCH6399,0,0,0,0,0,0,0,1
CBK0001827,TXN00003656,USR-60742,MCH3472,2026-03-26 00:00:00,2026-11-04 00:00:00,1011.36,dispute raised,complaint received after multiple failed attempts.,Rejected,,LOW,Branch,CBK0001827,TXN00003656,USR-60742,MCH 3472,0,0,0,0,0,1,0,0
CBK0001798,TXN00017706,USR24802,MCH9650,2026-01-22 20:39:26,2026-01-24 00:00:00,1159.44,Account Takeover,User says UPI PIN was not entered by them.,Closed,2026-02-18 20:39:00,LOW,Branch,CBK0001798,TXN00017706,USR 24802,MCH9650,0,0,0,0,0,0,0,0
CBK0001588,TXN00006200,USR71373,MCH4370,2026-01-25 00:00:00,2026-01-28 00:00:00,5233.09,not delivered,Customer says transaction was not authorized.,WIP,,HIGH,Email,CBK0001588,TXN00006200,USR71373,MCH4370,0,0,0,0,0,1,0,1
CBK0001960,TXN-00008459,USR48339,MCH3765,2026-01-07 05:57:00,2026-01-12 00:00:00,3145.24,Account Takeover,Customer complaint text unclear due to poor call center notes.,WIP,2026-02-09 00:00:00,MEDIUM,Call Center,CBK0001960,txn-00008459,USR48339,MCH3765,0,0,0,0,0,0,0,0
CBK0000227,TXN00013273,USR34180,MCH1485,2026-02-07 00:00:00,2026-02-09 08:37:14,465.76,login compromised,User claims account was compromised before transaction.,PENDING_BANK,,HIGH,Email,CBK0000227,TXN00013273,USR34180,MCH 1485,0,0,0,0,0,1,0,1
CBK0001487,TXN00015922,USR41135,MCH5982,2026-02-23 00:00:00,2026-02-25 00:00:00,-759.33,dispute raised,Complaint received after multiple failed attempts.,WIP,2026-03-16 00:00:00,HIGH,IVR,CBK0001487,TXN00015922,USR41135,MCH5982,1,0,0,0,0,0,0,1
CBK0002403,TXN00000926,USR-32749,MCH6945,2026-03-17 00:00:00,2026-03-19 13:26:00,0.486,no service,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,IN_PROGRESS,2026-04-17 13:26:01,MEDIUM,CHATBOT,CBK0002403,TXN00000926,USR-32749,MCH6945,0,0,0,0,0,0,0,0
CBK0001606,TXN00006400,USR91446,MCH8696,2026-01-29 00:00:00,2026-01-02 00:00:00,3582.55,UNAUTHORISED,Suspicious high-value payment disputed by customer. call dropped,In Progress,2026-02-13 00:00:00,HIGH,Email,CBK0001606,TXN00006400,USR91446,mch8696,0,0,0,0,0,0,0,1
CBK0002158,TXN00015104,USR76750,MCH6228,2026-01-19 00:00:00,2026-01-25 00:00:00,2517.56,Customer Dispute,User claims account was compromised before transaction.,Rejected,2026-01-30 00:00:00,LOW,Branch,CBK0002158,TXN00015104,USR76750,MCH-6228,0,0,0,0,0,0,0,0
CBK0000247,TXN00019340,USR75302,MCH7286,2026-01-04 20:29:59,2026-01-04 00:00:00,0.1486,service failed,Customer says transaction was not authorized.,RESOLVED,2026-01-18 00:00:00,HIGH,Call Center,CBK0000247,TXN00019340,USR75302,MCH7286,0,0,0,0,0,0,0,1
CBK0002588,TXN00008732,USR22039,MCH2374,2026-03-22 00:00:00,2026-04-01 00:00:00,3491.72,charged twice,User says UPI PIN was not entered by them.,CLOSED,,HIGH,chatbot,CBK0002588,TXN00008732,USR22039,MCH2374,0,0,0,0,0,1,0,1
CBK0001636,TXN00012003,USR66224,MCH3992,2026-02-20 00:00:00,2026-02-27 00:00:00,1641.33,extra amount deducted,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,WIP,,MEDIUM,App,CBK0001636,TXN00012003,USR66224,MCH3992,0,0,0,0,0,1,0,0
CBK0001542,TXN00007849,68559,MCH4064,2026-01-21 03:43:00,2026-01-23 03:43:00,0.1413,Service Not Provided,Complaint received after multiple failed attempts.,PENDING_BANK,2026-02-15 03:43:00,MEDIUM,Branch,CBK0001542,TXN00007849,68559,MCH 4064,0,0,0,0,0,0,0,0
CBK0000088,TXN00002716,USR62830,MCH4381,2026-01-22 00:00:00,2026-01-25 00:00:00,8825.16,incorrect amount,merchant service was not delivered after payment.,Rejected,2026-02-15 00:00:00,MEDIUM,Call Center,CBK0000088,TXN00002716,USR62830,MCH4381,0,0,0,0,0,0,0,0
CBK0002664,TXN00008946,USR84093,MCH1298,2026-01-06 13:57:53,2026-01-09 07:57:53,815.57,unauth txn,Suspicious high-value payment disputed by customer. details missing,REJECTED,2026-02-08 07:57:00,MEDIUM,IVR,CBK0002664,TXN00008946,usr84093,mch1298,0,0,0,0,0,0,0,0
CBK0001415,TXN00018932,USR90778,MCH1764,2026-03-29 04:23:47,2026-03-31 10:23:00,0.1825,not done by me,complaint received after multiple failed attempts.,Open,2026-04-15 10:23:47,HIGH,ivr,CBK0001415,TXN00018932,usr90778,MCH1764,0,0,0,0,0,0,0,1
CBK0000390,TXN-00006356,USR12919,MCH6810,2026-03-23 00:00:00,2026-05-07 00:00:00,-344.33,customer issue,User says UPI PIN was not entered by them.,RESOLVED,2026-06-03 00:00:00,LOW,Call Center,CBK0000390,txn-00006356,USR12919,MCH6810,1,0,0,0,0,0,0,0
CBK0000693,TXN00018137,USR29306,MCH7744,2026-02-15 00:00:00,2026-02-18 00:00:00,7022.75,extra amount deducted,Customer says txn was not authorized.,IN_PROGRESS,2026-02-18 00:00:00,MEDIUM,IVR,CBK0000693,TXN00018137,USR29306,MCH7744,0,0,0,0,0,0,0,0
CBK0002485,TXN00010063,USR21384,MCH6470,2026-03-03 00:00:00,2026-05-03 00:00:00,-1603.64,Service Not Provided,complaint received after multiple failed attempts.,IN_PROGRESS,,MEDIUM,Branch,CBK0002485,TXN00010063,USR21384,MCH 6470,1,0,0,0,0,1,0,0
CBK0002258,TXN-00014019,USR41320,MCH3992,2026-03-09 00:00:00,2026-03-11 00:00:00,0.155,ATO,User claims account was compromised before transaction.,Resolved,2026-03-31 00:00:00,LOW,Email,CBK0002258,txn-00014019,USR41320,MCH3992,0,0,0,0,0,0,0,0
CBK0002045,TXN00002711,USR57231,MCH4181,2026-01-23 00:00:00,2026-01-31 00:00:00,0.3969,Service Not Provided,Customer complaint text unclear due to poor call center notes.,CLOSED,2026-02-12 00:00:00,LOW,chatbot,CBK0002045,TXN00002711,USR 57231,MCH4181,0,0,0,0,0,0,0,0
CBK0000122,TXN00015011,USR79150,MCH7474,2026-02-25 00:00:00,2026-03-07 00:00:00,1339.61,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,2026-03-18 00:00:00,LOW,Email,CBK0000122,TXN00015011,USR 79150,MCH 7474,0,0,0,0,0,0,0,0
CBK0002239,TXN00004673,USR82373,MCH4473,2026-02-13 09:50:18,2026-02-19 00:00:00,1272.25,Customer Dispute,Customer says amount was debited twice.,Resolved,2026-02-26 04:50:18,LOW,CHATBOT,CBK0002239,TXN00004673,USR82373,MCH4473,0,0,0,0,0,0,0,0
CBK0001382,,USR57424,MCH4684,2026-01-02 00:00:00,2026-01-03 00:00:00,678.56,unauth txn,Customer complaint text unclear due to poor call center notes.,Pending Bank,2026-02-01 00:00:00,LOW,ivr,CBK0001382,,USR57424,MCH4684,0,0,1,0,0,0,0,0
CBK0002315,TXN00012331,USR91192,MCH2718,,2026-02-14 00:00:00,1246.25,FRAUD,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,,MEDIUM,Branch,CBK0002315,TXN00012331,usr91192,MCH2718,0,0,0,1,0,1,0,0
CBK0001978,TXN00012089,83284,MCH4334,2026-03-31 04:45:00,2026-04-04 00:00:00,1931.29,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,Open,2026-04-28 00:00:00,LOW,ivr,CBK0001978,TXN00012089,83284,MCH4334,0,0,0,0,0,0,0,0
CBK0001151,TXN00002195,USR98362,MCH1468,2026-03-30 22:38:33,2026-04-05 01:38:00,4960.35,Unauthorized Transaction,Complaint received after multiple failed attempts.,Rejected,,LOW,App,CBK0001151,TXN00002195,USR98362,MCH1468,0,0,0,0,0,1,0,0
CBK0000424,TXN95161,USR40061,MCH1589,2026-03-22 09:02:49,2026-03-24 00:00:00,4157.35,Wrong Amount,Payment made to unknown merchant as per customer statement.,Open,2026-04-20 00:00:00,LOW,ivr,CBK0000424,TXN95161,USR40061,mch1589,0,0,0,0,0,0,0,0
CBK0002543,TXN00001628,USR-11727,MCH7286,2026-02-09 00:00:00,,,amount mismatch,Payment made to unknown merchant as per customer statement.,PENDING_BANK,2026-02-20 00:00:00,MEDIUM,IVR,CBK0002543,TXN00001628,USR-11727,mch7286,0,1,0,0,1,0,0,0
CBK0000371,TXN00002374,USR58639,MCH5954,2026-03-31 00:00:00,2026-04-03 04:13:08,1428.93,unauth txn,Customer complaint text unclear due to poor call center notes.,Resolved,,HIGH,App,CBK0000371,TXN00002374,USR58639,MCH5954,0,0,0,0,0,1,0,1
CBK0001586,TXN00001182,USR80241,MCH7734,2026-03-30 00:00:00,2026-04-04 00:00:00,261.51,service failed,User says UPI PIN was not entered by them. pls check asap,Pending Bank,,MEDIUM,Branch,CBK0001586,TXN00001182,USR80241,MCH7734,0,0,0,0,0,1,0,0
CBK0002553,TXN00012590,USR_41260,MCH4089,2026-03-16 00:00:00,2026-03-31 00:00:00,0.8645,dispute raised,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Closed,2026-04-17 00:00:00,CRITICAL,ivr,CBK0002553,TXN00012590,usr_41260,MCH 4089,0,0,0,0,0,0,1,0
CBK0002432,TXN00013381,USR11036,MCH9344,2026-03-31 00:00:00,2026-04-02 05:19:00,738.73,extra amount deducted,User claims account was compromised before transaction.,Pending Bank,2026-04-15 00:00:00,MEDIUM,IVR,CBK0002432,TXN00013381,USR11036,MCH9344,0,0,0,0,0,0,0,0
CBK0001998,TXN00000406,USR93650,MCH2266,2026-01-31 22:47:03,2026-01-02 00:00:00,2066.08,Fraud Suspected,Customer says amount was debited twice.,IN_PROGRESS,2026-02-06 01:47:00,HIGH,CHATBOT,CBK0001998,TXN00000406,USR93650,mch2266,0,0,0,0,0,0,0,1
CBK0002566,TXN00000405,USR64878,MCH8953,2026-03-13 09:18:13,2026-03-24 00:00:00,3060.38,not delivered,suspicious high-value payment disputed by customer.,WIP,2026-04-08 00:00:00,LOW,App,CBK0002566,TXN00000405,USR64878,MCH-8953,0,0,0,0,0,0,0,0
CBK0001756,TXN00005028,USR40684,MCH7978,2026-02-22 00:00:00,,1800.13,login compromised,User reports money deducted but merchant denies receiving payment.,Pending Bank,2026-03-10 00:00:00,HIGH,CHATBOT,CBK0001756,TXN00005028,USR40684,MCH7978,0,0,0,0,1,0,0,1
CBK0002645,TXN00004392,43033,3019,2026-02-18 00:00:00,2026-02-21 12:13:00,272.46,merchant service issue,User claims account was compromised before transaction.,Rejected,2026-03-09 12:13:05,LOW,CHATBOT,CBK0002645,TXN00004392,43033,3019,0,0,0,0,0,0,0,0
CBK0002230,TXN00009287,USR50434,MCH1683,2026-01-10 00:00:00,2026-01-13 00:00:00,0.1407,fraud,Merchant service was not delivered after payment.,IN_PROGRESS,2026-02-03 00:00:00,MEDIUM,chatbot,CBK0002230,TXN00009287,usr50434,MCH1683,0,0,0,0,0,0,0,0
CBK0000526,TXN00006600,USR65622,MCH3129,2026-01-28 00:00:00,2026-01-31 21:13:00,,item not received,Customer complaint text unclear due to poor call center notes.,OPEN,2026-02-05 00:00:00,MEDIUM,App,CBK0000526,TXN00006600,usr65622,mch3129,0,1,0,0,0,0,0,0
CBK0001449,TXN00008116,USR21449,MCH7397,2026-03-27 00:00:00,2026-03-29 15:23:00,19544.3,login compromised,Customer says amount was debited twice.,Resolved,2026-03-29 00:00:00,MEDIUM,Email,CBK0001449,TXN00008116,USR21449,MCH 7397,0,0,0,0,0,0,0,0
CBK0002686,TXN00017656,USR_69648,MCH9430,,2026-01-03 03:37:00,-447.83,unauth txn,Customer complaint text unclear due to poor call center notes.,RESOLVED,2026-01-08 00:00:00,MEDIUM,chatbot,CBK0002686,TXN00017656,usr_69648,mch9430,1,0,0,1,0,0,0,0
CBK0000533,TXN00001047,USR30500,MCH9291,2026-01-19 06:20:45,2026-01-21 00:00:00,0.518,item not received,suspicious high-value payment disputed by customer.,RESOLVED,,LOW,chatbot,CBK0000533,TXN00001047,USR30500,MCH9291,0,0,0,0,0,1,0,0
CBK0001709,TXN00014343,USR-26622,MCH8668,2026-02-04 00:00:00,2026-02-02 00:00:00,0.2893,Service Not Provided,User says UPI PIN was not entered by them.,OPEN,2026-02-17 00:00:00,MEDIUM,Branch,CBK0001709,TXN00014343,USR-26622,MCH8668,0,0,0,0,0,0,0,0
CBK0001509,TXN00011866,USR-37594,MCH9858,2026-02-16 12:27:00,2026-02-27 00:00:00,628.55,service failed,Customer says transaction was not authorized.,RESOLVED,,LOW,CHATBOT,CBK0001509,TXN00011866,USR-37594,MCH9858,0,0,0,0,0,1,0,0
CBK0000303,TXN00015469,USR54853,MCH2556,2026-01-11 14:40:00,2026-02-26 00:00:00,,DUP_DEBIT,Customer complaint text unclear due to poor call center notes.,In Progress,,MEDIUM,chatbot,CBK0000303,TXN00015469,USR54853,MCH2556,0,1,0,0,0,1,0,0
CBK0001911,TXN00009220,USR30497,MCH8391,2026-02-23 14:29:24,2026-02-27 00:00:00,0.914,no service,User says UPI PIN was not entered by them.,OPEN,2026-03-14 00:00:00,MEDIUM,App,CBK0001911,TXN00009220,USR30497,MCH8391,0,0,0,0,0,0,0,0
CBK0000626,TXN00018979,USR61349,MCH5687,2026-02-02 04:41:35,,2995.87,scam,Customer says transaction was not authorized.,IN_PROGRESS,2026-02-28 00:00:00,MEDIUM,chatbot,CBK0000626,TXN00018979,USR61349,MCH5687,0,0,0,0,1,0,0,0
CBK0000415,TXN00009182,USR26627,MCH9291,2026-03-28 00:00:00,2026-03-29 12:42:00,-4153.73,incorrect amount,user claims account was compromised before transaction.,REJECTED,2026-04-16 12:42:25,MEDIUM,ivr,CBK0000415,TXN00009182,usr26627,MCH9291,1,0,0,0,0,0,0,0
CBK0002793,TXN00005174,USR39885,MCH8673,2026-02-06 00:00:00,2026-02-12 00:00:00,1679.19,unauth txn,user reports money deducted but merchant denies receiving payment.,RESOLVED,2026-02-12 00:00:00,HIGH,chatbot,CBK0002793,TXN00005174,USR 39885,MCH8673,0,0,0,0,0,0,0,1
CBK0001629,TXN00012665,USR52097,MCH2757,2026-03-16 00:00:00,2026-03-19 00:00:00,3223.69,delivery issue,Complaint received after multiple failed attempts.,WIP,,CRITICAL,Email,CBK0001629,TXN00012665,USR52097,MCH2757,0,0,0,0,0,1,1,0
CBK0001065,TXN00018250,USR21407,MCH5172,2026-01-11 00:00:00,2026-01-14 23:22:45,4835.58,not done by me,Customer complaint text unclear due to poor call center notes.,CLOSED,2026-01-19 00:00:00,LOW,ivr,CBK0001065,TXN00018250,USR21407,mch5172,0,0,0,0,0,0,0,0
CBK0002087,TXN00011160,USR_29051,MCH4590,2026-03-17 00:00:00,2026-03-18 00:00:00,1773.89,no service,Customer says amount was debited twice.,Rejected,2026-04-03 09:26:00,LOW,Branch,CBK0002087,TXN00011160,usr_29051,MCH4590,0,0,0,0,0,0,0,0
CBK0001063,TXN00000271,USR23350,MCH6258,2026-03-17 03:29:28,2026-03-18 00:00:00,16937.48,Account Takeover,Customer says amount was debited twice.,PENDING_BANK,,MEDIUM,IVR,CBK0001063,TXN00000271,USR23350,MCH6258,0,0,0,0,0,1,0,0
CBK0002348,TXN00012938,USR62273,MCH3100,2026-03-09 00:00:00,2026-03-19 00:00:00,3749.0,account hacked,User claims account was compromised before transaction.,Open,2026-03-20 00:00:00,LOW,App,CBK0002348,TXN00012938,USR62273,MCH 3100,0,0,0,0,0,0,0,0
CBK0002447,TXN00012629,USR35956,MCH8605,2026-02-13 00:00:00,2026-03-16 00:00:00,3056.74,item not received,Customer says transaction was not authorized. NA,OPEN,2026-04-04 00:00:00,MEDIUM,Call Center,CBK0002447,TXN00012629,USR35956,MCH8605,0,0,0,0,0,0,0,0
CBK0001531,TXN-00018893,USR98962,MCH8250,2026-02-28 21:20:00,2026-03-01 00:00:00,3450.22,Duplicate Debit,User claims account was compromised before transaction. pls check asap,PENDING_BANK,,MEDIUM,Email,CBK0001531,txn-00018893,USR98962,MCH8250,0,0,0,0,0,1,0,0
CBK0000921,TXN00009757,USR21384,6474,2026-02-12 02:48:37,2026-02-17 09:48:37,,incorrect amount,Merchant service was not delivered after payment.,REJECTED,2026-03-06 00:00:00,LOW,Branch,CBK0000921,TXN00009757,USR21384,6474,0,1,0,0,0,0,0,0
CBK0002660,TXN00015268,USR84844,MCH9709,2026-03-23 00:00:00,2026-03-25 00:00:00,0.4086,delivery issue,Suspicious high-value payment disputed by customer.,Open,2026-04-20 10:49:25,MEDIUM,Email,CBK0002660,TXN00015268,USR84844,MCH-9709,0,0,0,0,0,0,0,0
CBK0000513,TXN00003962,USR43455,MCH5580,2026-02-16 00:00:00,2026-02-21 00:00:00,12077.97,Wrong Amount,Complaint received after multiple failed attempts. urgent,Resolved,2026-03-16 12:04:00,CRITICAL,CHATBOT,CBK0000513,TXN00003962,USR43455,mch5580,0,0,0,0,0,0,1,0
CBK0000969,TXN00014162,45011,MCH6383,2026-02-18 00:00:00,2026-03-06 00:00:00,4363.63,not delivered,payment made to unknown merchant as per customer statement.,In Progress,2026-03-19 11:52:22,LOW,Branch,CBK0000969,TXN00014162,45011,MCH6383,0,0,0,0,0,0,0,0
CBK0000468,TXN00004108,USR22727,3160,2026-02-25 00:00:00,2026-03-01 01:25:00,5763.03,Fraud Suspected,User says UPI PIN was not entered by them.,RESOLVED,2026-03-18 00:00:00,HIGH,chatbot,CBK0000468,TXN00004108,usr22727,3160,0,0,0,0,0,0,0,1
CBK0002014,TXN00016742,USR94725,MCH8212,2026-01-24 00:00:00,,1163.64,Fraud Suspected,Complaint received after multiple failed attempts.,Open,,LOW,Email,CBK0002014,TXN00016742,USR94725,MCH8212,0,0,0,0,1,1,0,0
CBK0000951,TXN00000025,USR43827,MCH5400,,2026-03-28 00:00:00,1302.18,delivery issue,Suspicious high-value payment disputed by customer. details missing,CLOSED,2026-10-04 00:00:00,LOW,App,CBK0000951,TXN00000025,USR43827,mch5400,0,0,0,1,0,0,0,0
