component_id,user_count,merchant_count,edge_count,total_transactions,total_amount,total_chargebacks,chargeback_rate,network_density,max_shared_users_per_merchant,shared_merchant_count,avg_relationship_risk,max_relationship_risk,network_risk_score,risk_band,signals
398,4,1,4,4,50029.25,2,0.5,1.0,4,1,38.14,60.23,66.12,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
514,7,1,7,7,89382.36,1,0.1429,1.0,7,1,31.22,49.15,66.11,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3653,4,1,4,4,61700.16,1,0.25,1.0,4,1,37.77,48.69,66.04,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
45,7,1,7,7,88159.25,1,0.1429,1.0,7,1,30.88,57.1,66.04,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1672,6,1,6,6,94288.28,1,0.1667,1.0,6,1,29.91,44.8,66.03,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1607,4,1,4,4,37455.78,2,0.5,1.0,4,1,37.6,57.09,66.01,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
900,5,1,5,5,22637.3,1,0.2,1.0,5,1,23.05,43.7,65.99,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
5140,4,1,4,4,52637.75,2,0.5,1.0,4,1,37.42,56.78,65.97,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2427,5,1,5,5,21298.17,1,0.2,1.0,5,1,22.73,44.66,65.93,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1983,4,1,4,4,45081.03,2,0.5,1.0,4,1,37.22,54.87,65.93,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
361,6,1,6,6,82634.57,1,0.1667,1.0,6,1,29.22,48.09,65.89,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
4014,4,1,4,4,66369.46,1,0.25,1.0,4,1,37.02,74.85,65.89,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4980,4,1,4,4,61220.58,1,0.25,1.0,4,1,36.91,50.56,65.87,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3942,4,1,4,4,67402.09,1,0.25,1.0,4,1,36.89,58.24,65.87,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2264,4,1,4,4,53650.33,1,0.25,1.0,4,1,36.58,52.67,65.8,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4731,3,1,3,3,34526.56,2,0.6667,1.0,3,1,51.47,77.07,65.8,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
204,3,1,3,3,43872.22,2,0.6667,1.0,3,1,51.32,55.9,65.77,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3348,4,1,4,4,54410.54,1,0.25,1.0,4,1,36.41,76.22,65.77,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4395,4,1,4,4,39315.91,2,0.5,1.0,4,1,36.36,47.49,65.76,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
902,4,1,4,4,42577.08,2,0.5,1.0,4,1,36.36,57.79,65.76,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
650,4,1,4,4,33654.28,1,0.25,1.0,4,1,36.28,60.08,65.74,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
456,4,1,4,4,34714.7,2,0.5,1.0,4,1,36.27,55.85,65.74,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
757,7,1,7,7,102863.71,1,0.1429,1.0,7,1,29.35,45.68,65.73,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
785,4,1,4,4,55111.15,1,0.25,1.0,4,1,36.17,54.28,65.72,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
870,11,3,13,13,206707.09,3,0.2308,0.3939,8,3,35.54,61.84,65.7,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2705,4,1,4,4,43146.58,1,0.25,1.0,4,1,35.9,64.46,65.67,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3695,4,1,4,4,39864.03,2,0.5,1.0,4,1,35.93,56.32,65.67,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
101,4,1,4,4,51992.79,1,0.25,1.0,4,1,35.85,57.73,65.66,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2976,4,1,4,4,87489.69,1,0.25,1.0,4,1,35.85,58.17,65.66,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
724,4,1,4,4,53465.83,1,0.25,1.0,4,1,35.77,52.91,65.64,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4742,1,1,1,1,19571.0,1,1.0,1.0,1,0,83.16,83.16,65.63,HIGH,HIGH_CHARGEBACK_CONCENTRATION|HIGH_RELATIONSHIP_RISK
1406,4,1,4,4,52551.16,1,0.25,1.0,4,1,35.67,61.1,65.62,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
444,4,1,4,4,48256.1,1,0.25,1.0,4,1,35.67,60.07,65.62,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
664,4,1,4,4,38048.79,2,0.5,1.0,4,1,35.66,57.46,65.62,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
660,7,1,7,7,98969.25,1,0.1429,1.0,7,1,28.72,46.07,65.61,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
471,3,1,3,3,31913.47,2,0.6667,1.0,3,1,50.47,68.76,65.6,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1594,4,1,4,4,52788.73,1,0.25,1.0,4,1,35.57,58.1,65.6,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1424,6,1,6,6,63103.97,1,0.1667,1.0,6,1,27.72,49.03,65.59,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2068,4,1,4,4,77172.54,1,0.25,1.0,4,1,35.45,61.95,65.58,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4754,6,1,6,6,70839.24,1,0.1667,1.0,6,1,27.48,51.83,65.55,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2006,4,1,4,4,44126.69,1,0.25,1.0,4,1,35.14,50.47,65.51,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1601,9,2,10,10,117462.41,3,0.3,0.5556,7,2,33.52,56.88,65.51,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
805,8,1,8,8,93202.25,1,0.125,1.0,8,1,25.6,58.31,65.51,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3550,4,1,4,4,52058.02,1,0.25,1.0,4,1,35.04,52.45,65.5,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4053,4,1,4,4,36072.15,2,0.5,1.0,4,1,35.05,52.45,65.5,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3001,3,1,3,3,43998.4,1,0.3333,1.0,3,1,49.92,53.08,65.49,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
62,4,1,4,4,44365.32,1,0.25,1.0,4,1,34.82,68.53,65.45,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3093,6,1,6,6,64368.41,1,0.1667,1.0,6,1,27.02,59.04,65.45,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
405,4,1,4,4,69784.44,1,0.25,1.0,4,1,34.72,56.33,65.43,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
648,9,2,10,10,120977.01,2,0.2,0.5556,7,2,33.1,53.76,65.43,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1409,4,1,4,4,64033.21,1,0.25,1.0,4,1,34.71,59.23,65.43,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3402,4,1,4,4,9781.63,1,0.25,1.0,4,1,34.66,51.7,65.42,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3240,4,1,4,4,78956.63,1,0.25,1.0,4,1,34.55,54.93,65.4,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2778,4,1,4,4,43175.13,1,0.25,1.0,4,1,34.41,59.43,65.37,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3197,4,1,4,4,71285.24,1,0.25,1.0,4,1,34.37,56.42,65.36,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4094,4,1,4,4,44471.02,1,0.25,1.0,4,1,34.29,55.19,65.34,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4448,6,1,6,6,60700.2,1,0.1667,1.0,6,1,26.21,46.18,65.29,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2717,4,1,4,4,56922.19,1,0.25,1.0,4,1,34.03,60.42,65.29,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
98,6,1,6,6,67260.09,1,0.1667,1.0,6,1,26.18,56.43,65.29,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3767,4,1,4,4,39511.26,1,0.25,1.0,4,1,33.82,61.1,65.25,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3999,4,1,4,4,40364.02,1,0.25,1.0,4,1,33.8,71.43,65.25,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1500,4,1,4,4,37167.42,1,0.25,1.0,4,1,33.73,70.38,65.23,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
656,7,1,7,7,76061.5,1,0.1429,1.0,7,1,26.8,56.5,65.22,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3232,8,1,8,8,45727.08,1,0.125,1.0,8,1,24.04,45.59,65.19,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
436,3,1,3,3,36871.2,2,0.6667,1.0,3,1,48.43,57.14,65.19,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
683,4,1,4,4,31656.11,1,0.25,1.0,4,1,33.45,68.46,65.18,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
311,4,1,4,4,68177.61,1,0.25,1.0,4,1,33.44,52.21,65.18,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
807,4,1,4,4,34583.57,1,0.25,1.0,4,1,33.41,45.81,65.17,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
604,4,1,4,4,65040.79,1,0.25,1.0,4,1,33.41,52.67,65.17,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2251,3,1,3,3,60052.49,2,0.6667,1.0,3,1,48.23,62.07,65.15,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4942,4,1,4,4,69198.65,1,0.25,1.0,4,1,33.29,58.8,65.14,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1809,4,1,4,4,29252.1,1,0.25,1.0,4,1,33.1,50.76,65.11,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2699,8,2,9,9,104695.85,2,0.2222,0.5625,7,2,31.86,47.3,65.11,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2249,4,1,4,4,65429.5,1,0.25,1.0,4,1,33.06,47.5,65.1,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1638,4,1,4,4,65401.56,1,0.25,1.0,4,1,33.04,56.1,65.1,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1936,4,1,4,4,33291.02,1,0.25,1.0,4,1,32.98,47.59,65.08,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
946,4,1,4,4,65887.25,1,0.25,1.0,4,1,32.81,57.95,65.05,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4300,4,1,4,4,45592.71,1,0.25,1.0,4,1,32.81,60.0,65.05,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2749,4,1,4,4,57291.86,1,0.25,1.0,4,1,32.68,46.1,65.02,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3359,4,1,4,4,34810.68,1,0.25,1.0,4,1,32.63,58.96,65.01,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1115,4,1,4,4,58749.4,1,0.25,1.0,4,1,32.59,59.5,65.01,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
5175,1,1,1,1,18940.17,1,1.0,1.0,1,0,79.99,79.99,65.0,HIGH,HIGH_CHARGEBACK_CONCENTRATION|HIGH_RELATIONSHIP_RISK
2719,4,1,4,4,31761.41,1,0.25,1.0,4,1,32.58,50.61,65.0,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1169,3,1,3,3,35277.84,2,0.6667,1.0,3,1,47.31,53.88,64.97,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2766,4,1,4,4,24199.0,1,0.25,1.0,4,1,32.38,53.44,64.96,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
122,4,1,4,4,60528.32,1,0.25,1.0,4,1,32.32,60.4,64.95,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
983,4,1,4,4,35905.59,1,0.25,1.0,4,1,32.26,46.02,64.94,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1782,4,1,4,4,61714.91,1,0.25,1.0,4,1,32.2,60.44,64.93,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2278,4,1,4,4,22507.44,2,0.5,1.0,4,1,32.1,49.19,64.91,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
847,4,1,4,4,65819.79,1,0.25,1.0,4,1,32.05,51.31,64.9,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4142,4,1,4,4,51580.8,1,0.25,1.0,4,1,31.8,60.35,64.85,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
164,4,1,4,4,56953.63,1,0.25,1.0,4,1,31.82,59.08,64.85,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2076,3,1,3,3,25366.3,2,0.6667,1.0,3,1,46.5,62.61,64.8,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2600,4,1,4,4,30789.39,1,0.25,1.0,4,1,31.51,66.74,64.79,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2097,4,1,4,4,51570.92,1,0.25,1.0,4,1,31.45,59.74,64.78,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3218,4,1,4,4,64952.56,1,0.25,1.0,4,1,31.38,58.95,64.76,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
821,4,1,4,4,55792.74,1,0.25,1.0,4,1,31.34,52.81,64.76,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
910,4,1,4,4,57428.82,1,0.25,1.0,4,1,31.26,57.23,64.74,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
512,2,1,2,2,20689.06,2,1.0,1.0,2,1,61.79,73.39,64.74,HIGH,HIGH_CHARGEBACK_CONCENTRATION|HIGH_RELATIONSHIP_RISK
5089,2,1,2,2,37471.35,1,0.5,1.0,2,1,61.77,77.83,64.73,HIGH,HIGH_CHARGEBACK_CONCENTRATION|HIGH_RELATIONSHIP_RISK
1987,3,1,3,3,20836.6,2,0.6667,1.0,3,1,46.09,69.86,64.72,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
175,4,1,4,4,29462.53,1,0.25,1.0,4,1,31.18,44.93,64.72,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2614,4,1,4,4,49220.48,1,0.25,1.0,4,1,31.17,48.7,64.72,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4525,4,1,4,4,48200.51,1,0.25,1.0,4,1,31.18,59.71,64.72,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2913,4,1,4,4,42324.95,1,0.25,1.0,4,1,31.14,53.1,64.71,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2864,4,1,4,4,52511.88,1,0.25,1.0,4,1,31.14,55.55,64.71,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4316,3,1,3,3,67770.57,1,0.3333,1.0,3,1,45.97,76.44,64.7,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4096,4,1,4,4,48334.46,1,0.25,1.0,4,1,31.02,57.48,64.69,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3518,4,1,4,4,11341.05,1,0.25,1.0,4,1,30.89,46.98,64.67,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1027,4,1,4,4,23133.09,1,0.25,1.0,4,1,30.78,49.2,64.64,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1218,4,1,4,4,48000.41,1,0.25,1.0,4,1,30.77,45.73,64.64,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3203,4,1,4,4,51043.37,1,0.25,1.0,4,1,30.63,55.27,64.61,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4203,4,1,4,4,52357.03,1,0.25,1.0,4,1,30.54,60.48,64.6,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1425,4,1,4,4,52526.68,1,0.25,1.0,4,1,30.38,54.33,64.56,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4116,3,1,3,3,46034.66,1,0.3333,1.0,3,1,45.16,61.6,64.54,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4414,4,1,4,4,48752.25,1,0.25,1.0,4,1,30.29,51.99,64.54,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1471,3,1,3,3,48109.51,2,0.6667,1.0,3,1,45.14,58.63,64.53,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
974,4,1,4,4,48318.48,1,0.25,1.0,4,1,30.23,54.16,64.53,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1819,4,1,4,4,45835.86,1,0.25,1.0,4,1,30.16,52.72,64.52,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3042,3,1,3,3,62613.19,1,0.3333,1.0,3,1,45.0,76.7,64.5,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2462,4,1,4,4,48956.51,1,0.25,1.0,4,1,30.0,51.48,64.49,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2989,4,1,4,4,54465.7,1,0.25,1.0,4,1,29.97,48.75,64.48,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
791,4,1,4,4,37168.55,1,0.25,1.0,4,1,29.91,49.67,64.47,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
1742,4,1,4,4,43219.51,1,0.25,1.0,4,1,29.88,59.82,64.46,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2301,4,1,4,4,21796.38,1,0.25,1.0,4,1,29.81,49.08,64.45,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3118,4,1,4,4,46803.23,1,0.25,1.0,4,1,29.82,46.23,64.45,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
4786,2,1,2,2,16496.19,2,1.0,1.0,2,1,60.34,73.33,64.45,HIGH,HIGH_CHARGEBACK_CONCENTRATION|HIGH_RELATIONSHIP_RISK
217,4,1,4,4,17751.52,1,0.25,1.0,4,1,29.74,56.72,64.44,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
3177,4,1,4,4,43289.41,1,0.25,1.0,4,1,29.77,51.19,64.44,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
312,3,1,3,3,34941.89,1,0.3333,1.0,3,1,44.46,71.99,64.4,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
991,4,1,4,4,37051.3,1,0.25,1.0,4,1,29.54,52.31,64.4,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
