user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag,txn_count_percentile,transaction_value_percentile,merchant_diversity_percentile,high_failure_behavior_flag,high_pending_behavior_flag,negative_amount_behavior_flag,high_chargeback_behavior_flag,critical_chargeback_flag,kyc_risk_signal,identity_quality_risk,user_risk_score,risk_band
USR10400,2,34807.81,17403.905,17403.905,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9825483834880859,0.94110079427229,0,0,0,0,0,1,1.0,39.43,MEDIUM
USR10402,2,5293.51,2646.755,2646.755,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.26753551851437524,0.94110079427229,0,0,0,0,0,1,1.0,34.06,MEDIUM
USR10411,1,0.1637664,0.1637664,0.1637664,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.02701644479248238,0.4454357310661148,0,1,0,0,0,1,1.0,38.54,MEDIUM
USR10415,1,20519.2,20519.2,20519.2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7958384606779282,0.4454357310661148,0,0,0,0,0,1,1.0,34.31,MEDIUM
USR10421,1,11190.02,11190.02,11190.02,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.46834097773800204,0.4454357310661148,0,0,0,0,0,1,1.0,31.85,MEDIUM
USR10422,1,21578.95,21578.95,21578.95,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8335943617854347,0.4454357310661148,0,0,0,0,0,1,1.0,34.59,MEDIUM
USR10428,1,23216.48,23216.48,23216.48,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8910952008054592,0.4454357310661148,0,0,0,0,0,1,1.0,35.02,MEDIUM
USR10435,1,23559.16,23559.16,23559.16,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9043517171943171,0.4454357310661148,0,0,0,0,0,1,1.0,35.12,MEDIUM
USR10436,1,18953.43,18953.43,18953.43,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,17883.0,Jalandar,Punjab,1,1,0,0.4454357310661148,0.7411902897415819,0.4454357310661148,0,0,0,0,0,0,0.0,8.9,LOW
USR10437,1,13307.52,13307.52,13307.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5409441772010292,0.4454357310661148,0,0,0,0,0,1,1.0,32.4,MEDIUM
USR10440,1,1314.1,1314.1,1314.1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.13387962859380245,0.4454357310661148,0,0,0,0,0,1,1.0,29.34,MEDIUM
USR10441,1,18736.74,18736.74,18736.74,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7330238281686989,0.4454357310661148,0,0,0,0,0,1,1.0,33.84,MEDIUM
USR10446,1,14268.33,14268.33,14268.33,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,34997.0,New Delhi,Delhi,1,1,0,0.4454357310661148,0.5738896968340977,0.4454357310661148,0,0,0,0,0,0,0.5,12.64,LOW
USR10448,1,8478.13,8478.13,8478.13,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,0.0,1.0,0.0,53296.0,bengaluru,Karnataka,1,1,0,0.4454357310661148,0.3735317149569303,0.4454357310661148,0,0,0,0,0,0,0.5,11.14,LOW
USR10449,1,5619.77,5619.77,5619.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.27821904016109184,0.4454357310661148,0,0,0,0,0,1,1.0,30.43,MEDIUM
USR10452,1,310.0,310.0,310.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.10029086027519857,0.4454357310661148,0,0,0,0,0,1,1.0,29.09,MEDIUM
USR10453,1,19466.04,19466.04,19466.04,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.758921579595033,0.4454357310661148,0,0,0,0,0,1,1.0,34.03,MEDIUM
USR10459,1,16058.82,16058.82,16058.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6353059626356415,0.4454357310661148,0,0,0,0,0,1,1.0,33.11,MEDIUM
USR10465,1,8173.69,8173.69,8173.69,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3625125853003692,0.4454357310661148,0,0,0,0,0,1,1.0,31.06,MEDIUM
USR10471,1,3515.72,3515.72,3515.72,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.20930752880635417,0.4454357310661148,0,0,0,0,0,1,1.0,29.91,MEDIUM
USR10473,1,9522.9,9522.9,9522.9,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.40893835999552525,0.4454357310661148,1,0,0,0,0,1,1.0,51.41,HIGH
USR10478,1,10158.0,10158.0,10158.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,17575.0,ASR,Punjab,1,1,0,0.4454357310661148,0.430641011298803,0.4454357310661148,0,0,0,0,0,0,0.0,6.57,LOW
USR10484,1,12842.92,12842.92,12842.92,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.526289294104486,0.4454357310661148,0,0,0,0,0,1,1.0,32.29,MEDIUM
USR10485,1,4011.6,4011.6,4011.6,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2242420852444345,0.4454357310661148,0,0,0,0,0,1,1.0,30.02,MEDIUM
USR10487,1,0.330086,0.330086,0.330086,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,0.0,0.0,29347.0,MUMBAI,Maharashtra,1,1,0,0.4454357310661148,0.06303837118245889,0.4454357310661148,0,0,0,0,0,0,0.5,8.81,LOW
USR10490,1,19209.22,19209.22,19209.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7500279673341537,0.4454357310661148,0,0,0,0,0,1,1.0,33.97,MEDIUM
USR10495,1,19795.4,19795.4,19795.4,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7697169705783645,0.4454357310661148,0,0,0,0,0,1,1.0,34.11,MEDIUM
USR10497,1,5964.18,5964.18,5964.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2893500391542678,0.4454357310661148,0,0,0,0,0,1,1.0,30.51,MEDIUM
USR10503,1,17599.39,17599.39,17599.39,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6918559122944401,0.4454357310661148,0,0,0,0,0,1,1.0,33.53,MEDIUM
USR10504,2,48894.57,24447.285,24447.285,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,41245.0,kolkata,West Bengal,1,1,0,0.94110079427229,0.9987694372972368,0.94110079427229,0,0,0,0,0,0,0.0,14.55,LOW
USR10508,1,10901.63,10901.63,10901.63,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,MEDIUM,1.0,1.0,0.0,27170.0,Poona,Maharashtra,1,0,0,0.4454357310661148,0.4583286721109744,0.4454357310661148,0,0,0,0,0,1,0.0,21.78,LOW
USR10525,1,8537.7,8537.7,8537.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.37565723235261217,0.4454357310661148,0,0,0,0,0,1,1.0,31.16,MEDIUM
USR10529,1,9741.23,9741.23,9741.23,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,36463.0,Ludhiana,Punjab,1,1,0,0.4454357310661148,0.41637767088041167,0.4454357310661148,0,0,0,0,0,0,0.0,6.46,LOW
USR10533,1,9772.11,9772.11,9772.11,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4171607562367155,0.4454357310661148,0,0,0,0,0,1,1.0,31.47,MEDIUM
USR10535,1,0.984227,0.984227,0.984227,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.08955140396017451,0.4454357310661148,0,0,0,0,0,1,1.0,29.01,MEDIUM
USR10549,1,21986.64,21986.64,21986.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNDER_REVIEW,MEDIUM,1.0,1.0,0.0,21193.0,ASR,Punjab,1,0,0,0.4454357310661148,0.8486407875601297,0.4454357310661148,0,0,0,0,0,1,0.0,24.71,LOW
USR10560,1,9783.4,9783.4,9783.4,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,0.0,1.0,0.0,23458.0,Bengaluru,Karnataka,1,1,0,0.4454357310661148,0.41749636424656,0.4454357310661148,0,0,0,0,0,0,0.5,11.47,LOW
USR10561,1,12847.56,12847.56,12847.56,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,1.0,0.0,9691.0,Mumbai,Maharashtra,1,0,0,0.4454357310661148,0.5264011634411008,0.4454357310661148,1,0,0,0,0,1,0.0,42.29,MEDIUM
USR10563,1,7395.86,7395.86,7395.86,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3376775925718761,0.4454357310661148,0,0,0,0,0,1,1.0,30.87,MEDIUM
USR10564,1,8498.56,8498.56,8498.56,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3745944736547712,0.4454357310661148,0,0,0,0,0,1,1.0,31.15,MEDIUM
USR10565,1,2991.3,2991.3,2991.3,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.19163217362121043,0.4454357310661148,0,0,0,0,0,1,1.0,29.78,MEDIUM
USR10569,1,8818.59,8818.59,8818.59,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3854457993064101,0.4454357310661148,0,0,0,0,0,1,1.0,31.23,MEDIUM
USR10571,1,21343.86,21343.86,21343.86,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8244770108513256,0.4454357310661148,1,0,0,0,0,1,1.0,54.52,HIGH
USR10572,2,7604.32,3802.16,3802.16,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.34450162210538093,0.94110079427229,0,0,0,0,0,1,1.0,34.64,MEDIUM
USR10578,1,8187.0,8187.0,8187.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN_PROGRESS,HIGH,0.0,1.0,0.0,10741.0,JPR,Rajasthan,1,0,1,0.4454357310661148,0.363295670656673,0.4454357310661148,0,0,0,0,0,1,0.5,26.07,MEDIUM
USR10579,2,21405.486922,10702.743461,10702.743461,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,0.0,0.0,0.24757,New Delhi,Delhi,1,1,1,0.94110079427229,0.8266584629153149,0.94110079427229,0,0,0,0,0,1,0.5,33.26,MEDIUM
USR10591,1,0.2495497,0.2495497,0.2495497,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.05957042174739904,0.4454357310661148,0,0,0,0,0,1,1.0,28.79,MEDIUM
USR10593,1,958.38,958.38,958.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,1.0,0.0,30342.0,ASR,Punjab,1,0,0,0.4454357310661148,0.12165790356863183,0.4454357310661148,0,0,0,0,0,1,0.0,19.25,LOW
USR10599,1,11699.73,11699.73,11699.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,-62543.0,bengaluru,Karnataka,1,1,0,0.4454357310661148,0.4860163329231458,0.4454357310661148,0,0,0,0,0,0,0.5,11.99,LOW
USR10603,1,-19709.0,-19709.0,-19709.0,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,0.45074,ludhiana,Punjab,1,1,0,0.4454357310661148,0.7668643024946862,0.4454357310661148,0,0,1,0,0,0,0.0,19.09,LOW
USR10610,1,20068.06,20068.06,20068.06,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7788343215124734,0.4454357310661148,0,0,0,0,0,1,1.0,34.18,MEDIUM
USR10614,1,0.942712,0.942712,0.942712,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.08804116791587425,0.4454357310661148,0,0,0,0,0,1,1.0,29.0,MEDIUM
USR10621,1,20542.71,20542.71,20542.71,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,0.0,0.0,-18061.0,Pune,Maharashtra,1,1,0,0.4454357310661148,0.7966774807025394,0.4454357310661148,0,0,0,0,0,0,0.5,14.32,LOW
USR10624,1,23177.46,23177.46,23177.46,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,44508.0,ludhiana,Punjab,1,1,0,0.4454357310661148,0.8895290300928516,0.4454357310661148,0,0,0,0,0,0,0.5,15.01,LOW
USR10627,1,22398.77,22398.77,22398.77,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8635194093299027,0.4454357310661148,0,0,0,0,0,1,1.0,34.82,MEDIUM
USR10632,1,6432.08,6432.08,6432.08,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.30517955028526683,0.4454357310661148,0,0,0,0,0,1,1.0,30.63,MEDIUM
USR10637,1,10809.86,10809.86,10809.86,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,MEDIUM,1.0,1.0,0.0,33970.0,Hyd,Telangana,1,0,0,0.4454357310661148,0.4544691799977626,0.4454357310661148,1,0,0,0,0,1,0.0,41.75,MEDIUM
USR10643,1,13768.13,13768.13,13768.13,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5574449043517172,0.4454357310661148,0,0,0,0,0,1,1.0,32.52,MEDIUM
USR10647,1,0.106832,0.106832,0.106832,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0030204720886005147,0.4454357310661148,0,0,0,0,0,1,1.0,28.36,MEDIUM
USR10648,1,22831.88,22831.88,22831.88,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,HIGH,1.0,1.0,0.0,44123.0,Poona,Maharashtra,1,0,1,0.4454357310661148,0.8783420964313682,0.4454357310661148,0,1,0,0,0,1,0.0,34.93,MEDIUM
USR10649,2,38948.130000000005,19474.065,19474.065,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9897639556997427,0.94110079427229,0,0,0,0,0,1,1.0,39.48,MEDIUM
USR10651,1,4237.36,4237.36,4237.36,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAILED,MEDIUM,1.0,1.0,0.0,46134.0,Madras,Tamil Nadu,1,0,0,0.4454357310661148,0.23224074281239512,0.4454357310661148,0,0,0,0,0,1,0.0,20.08,LOW
USR10652,1,9279.38,9279.38,9279.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,0.0,0.0,42475.0,Bangalore,Karnataka,1,0,0,0.4454357310661148,0.40133124510571655,0.4454357310661148,0,0,0,0,0,1,0.5,26.35,MEDIUM
USR10662,2,39710.84,19855.42,19855.42,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9908826490658911,0.94110079427229,0,0,0,0,0,1,1.0,39.49,MEDIUM
USR10667,1,550.83,550.83,550.83,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN_PROGRESS,LOW,1.0,1.0,0.0,16788.0,Hyd,Telangana,1,0,0,0.4454357310661148,0.10879292985792595,0.4454357310661148,0,0,0,0,0,1,0.0,19.16,LOW
USR10673,1,4680.93,4680.93,4680.93,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.24784651527016444,0.4454357310661148,0,0,0,0,0,1,1.0,30.2,MEDIUM
USR10674,1,17436.98,17436.98,17436.98,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,0.14059,jalandhar,Punjab,1,1,0,0.4454357310661148,0.6867099228101577,0.4454357310661148,0,0,0,0,0,0,0.0,8.49,LOW
USR10692,1,4686.24,4686.24,4686.24,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2480702539433941,0.4454357310661148,0,0,0,0,0,1,1.0,30.2,MEDIUM
USR10698,1,0.2028821,0.2028821,0.2028821,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.04077637319610695,0.4454357310661148,0,0,0,0,0,1,1.0,28.65,MEDIUM
USR10705,1,21693.96,21693.96,21693.96,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8363910952008055,0.4454357310661148,0,0,0,0,0,1,1.0,34.61,MEDIUM
USR10716,1,12109.77,12109.77,12109.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN_PROGRESS,LOW,0.0,1.0,0.0,43.7,HYDERABAD,Telangana,1,0,0,0.4454357310661148,0.4998321959950777,0.4454357310661148,0,0,0,0,0,1,0.5,27.09,MEDIUM
USR10730,1,10276.3,10276.3,10276.3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4350039154267815,0.4454357310661148,0,0,0,0,0,1,1.0,31.6,MEDIUM
USR10731,1,471.0,471.0,471.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.10605213111086251,0.4454357310661148,0,0,0,0,0,1,1.0,29.14,MEDIUM
USR10736,1,5702.18,5702.18,5702.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.28090390423984785,0.4454357310661148,0,0,0,0,0,1,1.0,30.45,MEDIUM
USR10743,1,14910.78,14910.78,14910.78,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5969347801767535,0.4454357310661148,0,0,0,0,0,1,1.0,32.82,MEDIUM
USR10746,1,9334.33,9334.33,9334.33,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,25386.0,kolkata,West Bengal,1,1,0,0.4454357310661148,0.4035126971697058,0.4454357310661148,0,1,0,0,0,0,0.0,16.37,LOW
USR10749,1,5035.08,5035.08,5035.08,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2592571876048775,0.4454357310661148,0,0,0,0,0,1,1.0,30.29,MEDIUM
USR10758,1,9689.46,9689.46,9689.46,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,25232.0,Hyderabad,Telangana,1,1,1,0.4454357310661148,0.4144199574896521,0.4454357310661148,0,0,0,0,0,1,0.0,21.45,LOW
USR10761,1,17079.42,17079.42,17079.42,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6727821904016109,0.4454357310661148,0,0,0,0,0,1,1.0,33.39,MEDIUM
USR10766,1,0.56485,0.56485,0.56485,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,59.8,Pune,Maharashtra,1,1,0,0.4454357310661148,0.07254726479471976,0.4454357310661148,0,0,0,0,0,0,0.0,3.88,LOW
USR10769,1,4657.0,4657.0,4657.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.24628034455755676,0.4454357310661148,0,0,0,0,0,1,1.0,30.19,MEDIUM
USR10770,1,20145.34,20145.34,20145.34,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7820225976059962,0.4454357310661148,0,0,0,0,0,1,1.0,34.21,MEDIUM
USR10773,1,927.67,927.67,927.67,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.12059514487079091,0.4454357310661148,0,0,0,0,0,1,1.0,29.25,MEDIUM
USR10778,1,24672.72,24672.72,24672.72,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9448484170488869,0.4454357310661148,0,0,0,0,0,1,1.0,35.43,MEDIUM
USR10783,1,19285.0,19285.0,19285.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7525450274079875,0.4454357310661148,0,1,0,0,0,1,1.0,43.98,MEDIUM
USR10789,1,13546.0,13546.0,13546.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5491665734422195,0.4454357310661148,0,0,0,0,0,1,1.0,32.46,MEDIUM
USR10796,1,7611.52,7611.52,7611.52,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.344781295446918,0.4454357310661148,0,0,0,0,0,1,1.0,30.93,MEDIUM
USR10800,1,8480.02,8480.02,8480.02,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,,Lucknow,Uttar Pradesh,1,1,0,0.4454357310661148,0.37364358429354516,0.4454357310661148,0,0,0,0,0,0,0.5,11.14,LOW
USR10802,2,21004.02,10502.009999999998,10502.009999999998,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.8125629265018458,0.94110079427229,0,0,0,0,0,1,1.0,38.15,MEDIUM
USR10818,1,2149.13,2149.13,2149.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,0.23382,LKO,Uttar Pradesh,1,1,0,0.4454357310661148,0.1628258194428907,0.4454357310661148,0,0,0,0,0,0,0.0,4.56,LOW
USR10819,1,17498.72,17498.72,17498.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6887795055375322,0.4454357310661148,0,0,0,0,0,1,1.0,33.51,MEDIUM
USR10820,1,16191.52,16191.52,16191.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6402841481150017,0.4454357310661148,0,0,0,0,0,1,1.0,33.14,MEDIUM
